location,year,age,sex,mx,cause,prev
Republic of Korea,1996,18,Male,8.9375e-4,Stomach cancer,0.001163159170653912
Republic of Korea,1996,18,Female,5.0171e-4,Seborrhoeic dermatitis,5.485305637598821e-4
Republic of Korea,1996,18,Female,5.0171e-4,Stomach cancer,6.4527677779553e-4
Republic of Korea,1996,19,Male,9.4478e-4,Seborrhoeic dermatitis,4.54050951622126e-4
Republic of Korea,1996,19,Male,9.4478e-4,Stomach cancer,0.001163159170653912
Republic of Korea,1996,19,Female,5.2193e-4,Seborrhoeic dermatitis,5.95785882101526e-4
Republic of Korea,1996,19,Female,5.2193e-4,Stomach cancer,6.4527677779553e-4
Republic of Korea,1996,20,Male,9.8628e-4,Seborrhoeic dermatitis,4.54050951622126e-4
Republic of Korea,1996,20,Male,9.8628e-4,Stomach cancer,0.001163159170653912
Republic of Korea,1996,20,Female,5.6284e-4,Seborrhoeic dermatitis,5.95785882101526e-4
Republic of Korea,1996,20,Female,5.6284e-4,Stomach cancer,6.4527677779553e-4
Republic of Korea,1996,21,Male,9.8072e-4,Seborrhoeic dermatitis,4.54050951622126e-4
Republic of Korea,1996,21,Male,9.8072e-4,Stomach cancer,6.57940685785368e-4
Republic of Korea,1996,21,Female,5.7809e-4,Seborrhoeic dermatitis,5.95785882101526e-4
Republic of Korea,1996,21,Female,5.7809e-4,Stomach cancer,4.4473422109511803e-4
Republic of Korea,1996,22,Male,9.7252e-4,Seborrhoeic dermatitis,4.54050951622126e-4
Republic of Korea,1996,22,Male,9.7252e-4,Stomach cancer,6.57940685785368e-4
Republic of Korea,1996,22,Female,5.9154e-4,Seborrhoeic dermatitis,5.95785882101526e-4
Republic of Korea,1996,22,Female,5.9154e-4,Stomach cancer,4.4473422109511803e-4
Republic of Korea,1996,23,Male,9.7352e-4,Seborrhoeic dermatitis,4.54050951622126e-4
Republic of Korea,1996,23,Male,9.7352e-4,Stomach cancer,6.57940685785368e-4
Republic of Korea,1996,23,Female,6.0064e-4,Seborrhoeic dermatitis,5.95785882101526e-4
Republic of Korea,1996,23,Female,6.0064e-4,Stomach cancer,4.4473422109511803e-4
Republic of Korea,1996,24,Male,9.9107e-4,Seborrhoeic dermatitis,4.80223017445704e-4
Republic of Korea,1996,24,Male,9.9107e-4,Stomach cancer,6.57940685785368e-4
Republic of Korea,1996,24,Female,6.1408e-4,Seborrhoeic dermatitis,6.114372561793521e-4
Republic of Korea,1996,24,Female,6.1408e-4,Stomach cancer,4.4473422109511803e-4
Republic of Korea,1996,25,Male,0.00103148,Seborrhoeic dermatitis,4.80223017445704e-4
Republic of Korea,1996,25,Male,0.00103148,Stomach cancer,6.57940685785368e-4
Republic of Korea,1996,25,Female,6.2995e-4,Seborrhoeic dermatitis,6.114372561793521e-4
Republic of Korea,1996,25,Female,6.2995e-4,Stomach cancer,4.4473422109511803e-4
Republic of Korea,1996,26,Male,0.00108608,Seborrhoeic dermatitis,4.80223017445704e-4
Republic of Korea,1996,26,Male,0.00108608,Stomach cancer,0
Republic of Korea,1996,26,Female,6.488e-4,Seborrhoeic dermatitis,6.114372561793521e-4
Republic of Korea,1996,26,Female,6.488e-4,Stomach cancer,0
Republic of Korea,1996,27,Male,0.00116654,Seborrhoeic dermatitis,4.80223017445704e-4
Republic of Korea,1996,27,Male,0.00116654,Stomach cancer,0
Republic of Korea,1996,27,Female,6.8279e-4,Seborrhoeic dermatitis,6.114372561793521e-4
Republic of Korea,1996,27,Female,6.8279e-4,Stomach cancer,0
Republic of Korea,1996,28,Male,0.00124033,Seborrhoeic dermatitis,4.80223017445704e-4
Republic of Korea,1996,28,Male,0.00124033,Stomach cancer,0
Republic of Korea,1996,28,Female,7.1063e-4,Seborrhoeic dermatitis,6.114372561793521e-4
Republic of Korea,1996,28,Female,7.1063e-4,Stomach cancer,0
Republic of Korea,1996,29,Male,0.00133231,Seborrhoeic dermatitis,5.69085445117858e-4
Republic of Korea,1996,29,Male,0.00133231,Stomach cancer,0
Republic of Korea,1996,29,Female,7.4552e-4,Seborrhoeic dermatitis,7.27211302054466e-4
Republic of Korea,1996,29,Female,7.4552e-4,Stomach cancer,0
Republic of Korea,1996,30,Male,0.00137088,Seborrhoeic dermatitis,5.69085445117858e-4
Republic of Korea,1996,30,Male,0.00137088,Stomach cancer,0
Republic of Korea,1996,30,Female,7.4224e-4,Seborrhoeic dermatitis,7.27211302054466e-4
Republic of Korea,1996,30,Female,7.4224e-4,Stomach cancer,0
Republic of Korea,1996,31,Male,0.00143373,Seborrhoeic dermatitis,5.69085445117858e-4
Republic of Korea,1996,31,Male,0.00143373,Stomach cancer,0
Republic of Korea,1996,31,Female,7.5129e-4,Seborrhoeic dermatitis,7.27211302054466e-4
Republic of Korea,1996,31,Female,7.5129e-4,Stomach cancer,0
Republic of Korea,1996,32,Male,0.00150903,Seborrhoeic dermatitis,5.69085445117858e-4
Republic of Korea,1996,32,Male,0.00150903,Stomach cancer,0
Republic of Korea,1996,32,Female,7.625e-4,Seborrhoeic dermatitis,7.27211302054466e-4
Republic of Korea,1996,32,Female,7.625e-4,Stomach cancer,0
Republic of Korea,1996,33,Male,0.00159777,Seborrhoeic dermatitis,5.69085445117858e-4
Republic of Korea,1996,33,Male,0.00159777,Stomach cancer,0
Republic of Korea,1996,33,Female,7.6887e-4,Seborrhoeic dermatitis,7.27211302054466e-4
Republic of Korea,1996,33,Female,7.6887e-4,Stomach cancer,0
Republic of Korea,1996,34,Male,0.00175122,Seborrhoeic dermatitis,6.256398782510601e-4
Republic of Korea,1996,34,Male,0.00175122,Stomach cancer,0
Republic of Korea,1996,34,Female,7.9766e-4,Seborrhoeic dermatitis,8.05701705960022e-4
Republic of Korea,1996,34,Female,7.9766e-4,Stomach cancer,0
Republic of Korea,1996,35,Male,0.00192354,Seborrhoeic dermatitis,6.256398782510601e-4
Republic of Korea,1996,35,Male,0.00192354,Stomach cancer,0
Republic of Korea,1996,35,Female,8.4606e-4,Seborrhoeic dermatitis,8.05701705960022e-4
Republic of Korea,1996,35,Female,8.4606e-4,Stomach cancer,0
Republic of Korea,1996,36,Male,0.00213166,Seborrhoeic dermatitis,6.256398782510601e-4
Republic of Korea,1996,36,Male,0.00213166,Stomach cancer,0
Republic of Korea,1996,36,Female,9.0568e-4,Seborrhoeic dermatitis,8.05701705960022e-4
Republic of Korea,1996,36,Female,9.0568e-4,Stomach cancer,0
Republic of Korea,1996,37,Male,0.0023847,Seborrhoeic dermatitis,6.256398782510601e-4
Republic of Korea,1996,37,Male,0.0023847,Stomach cancer,0
Republic of Korea,1996,37,Female,9.8464e-4,Seborrhoeic dermatitis,8.05701705960022e-4
Republic of Korea,1996,37,Female,9.8464e-4,Stomach cancer,0
Republic of Korea,1996,38,Male,0.00267579,Seborrhoeic dermatitis,6.256398782510601e-4
Republic of Korea,1996,38,Male,0.00267579,Stomach cancer,0
Republic of Korea,1996,38,Female,0.00107354,Seborrhoeic dermatitis,8.05701705960022e-4
Republic of Korea,1996,38,Female,0.00107354,Stomach cancer,0
Republic of Korea,1996,39,Male,0.00305857,Seborrhoeic dermatitis,6.1283122510489e-4
Republic of Korea,1996,39,Male,0.00305857,Stomach cancer,0
Republic of Korea,1996,39,Female,0.00117712,Seborrhoeic dermatitis,7.858652125911361e-4
Republic of Korea,1996,39,Female,0.00117712,Stomach cancer,0
Republic of Korea,1996,40,Male,0.00345322,Seborrhoeic dermatitis,6.1283122510489e-4
Republic of Korea,1996,40,Male,0.00345322,Stomach cancer,8.59391832864782e-6
Republic of Korea,1996,40,Female,0.00130324,Seborrhoeic dermatitis,7.858652125911361e-4
Republic of Korea,1996,40,Female,0.00130324,Stomach cancer,6.515241412403941e-6
Republic of Korea,1996,41,Male,0.00390638,Seborrhoeic dermatitis,6.1283122510489e-4
Republic of Korea,1996,41,Male,0.00390638,Stomach cancer,8.59391832864782e-6
Republic of Korea,1996,41,Female,0.00145193,Seborrhoeic dermatitis,7.858652125911361e-4
Republic of Korea,1996,41,Female,0.00145193,Stomach cancer,6.515241412403941e-6
Republic of Korea,1996,42,Male,0.00442729,Seborrhoeic dermatitis,6.1283122510489e-4
Republic of Korea,1996,42,Male,0.00442729,Stomach cancer,8.59391832864782e-6
Republic of Korea,1996,42,Female,0.00162972,Seborrhoeic dermatitis,7.858652125911361e-4
Republic of Korea,1996,42,Female,0.00162972,Stomach cancer,6.515241412403941e-6
Republic of Korea,1996,43,Male,0.00502971,Seborrhoeic dermatitis,6.1283122510489e-4
Republic of Korea,1996,43,Male,0.00502971,Stomach cancer,8.59391832864782e-6
Republic of Korea,1996,43,Female,0.0018401,Seborrhoeic dermatitis,7.858652125911361e-4
Republic of Korea,1996,43,Female,0.0018401,Stomach cancer,6.515241412403941e-6
Republic of Korea,1996,44,Male,0.00571238,Seborrhoeic dermatitis,5.87469679808994e-4
Republic of Korea,1996,44,Male,0.00571238,Stomach cancer,8.59391832864782e-6
Republic of Korea,1996,44,Female,0.00208645,Seborrhoeic dermatitis,7.46852667306386e-4
Republic of Korea,1996,44,Female,0.00208645,Stomach cancer,6.515241412403941e-6
Republic of Korea,1996,45,Male,0.00647261,Seborrhoeic dermatitis,5.87469679808994e-4
Republic of Korea,1996,45,Male,0.00647261,Stomach cancer,1.917675047181806e-5
Republic of Korea,1996,45,Female,0.00236896,Seborrhoeic dermatitis,7.46852667306386e-4
Republic of Korea,1996,45,Female,0.00236896,Stomach cancer,2.0178719610708e-5
Republic of Korea,1996,46,Male,0.00741604,Seborrhoeic dermatitis,5.87469679808994e-4
Republic of Korea,1996,46,Male,0.00741604,Stomach cancer,1.917675047181806e-5
Republic of Korea,1996,46,Female,0.00271696,Seborrhoeic dermatitis,7.46852667306386e-4
Republic of Korea,1996,46,Female,0.00271696,Stomach cancer,2.0178719610708e-5
Republic of Korea,1996,47,Male,0.00806569,Seborrhoeic dermatitis,5.87469679808994e-4
Republic of Korea,1996,47,Male,0.00806569,Stomach cancer,1.917675047181806e-5
Republic of Korea,1996,47,Female,0.00314464,Seborrhoeic dermatitis,7.46852667306386e-4
Republic of Korea,1996,47,Female,0.00314464,Stomach cancer,2.0178719610708e-5
Republic of Korea,1996,48,Male,0.00781257,Seborrhoeic dermatitis,5.87469679808994e-4
Republic of Korea,1996,48,Male,0.00781257,Stomach cancer,1.917675047181806e-5
Republic of Korea,1996,48,Female,0.00299128,Seborrhoeic dermatitis,7.46852667306386e-4
Republic of Korea,1996,48,Female,0.00299128,Stomach cancer,2.0178719610708e-5
Republic of Korea,1996,49,Male,0.00784865,Seborrhoeic dermatitis,5.67405976871974e-4
Republic of Korea,1996,49,Male,0.00784865,Stomach cancer,1.917675047181806e-5
Republic of Korea,1996,49,Female,0.00293257,Seborrhoeic dermatitis,6.97765954007558e-4
Republic of Korea,1996,49,Female,0.00293257,Stomach cancer,2.0178719610708e-5
Republic of Korea,1996,50,Male,0.00814041,Seborrhoeic dermatitis,5.67405976871974e-4
Republic of Korea,1996,50,Male,0.00814041,Stomach cancer,4.778841933708e-5
Republic of Korea,1996,50,Female,0.00296786,Seborrhoeic dermatitis,6.97765954007558e-4
Republic of Korea,1996,50,Female,0.00296786,Stomach cancer,5.0811359599468e-5
Republic of Korea,1996,51,Male,0.00867171,Seborrhoeic dermatitis,5.67405976871974e-4
Republic of Korea,1996,51,Male,0.00867171,Stomach cancer,4.778841933708e-5
Republic of Korea,1996,51,Female,0.0030927,Seborrhoeic dermatitis,6.97765954007558e-4
Republic of Korea,1996,51,Female,0.0030927,Stomach cancer,5.0811359599468e-5
Republic of Korea,1996,52,Male,0.00942685,Seborrhoeic dermatitis,5.67405976871974e-4
Republic of Korea,1996,52,Male,0.00942685,Stomach cancer,4.778841933708e-5
Republic of Korea,1996,52,Female,0.00329781,Seborrhoeic dermatitis,6.97765954007558e-4
Republic of Korea,1996,52,Female,0.00329781,Stomach cancer,5.0811359599468e-5
Republic of Korea,1996,53,Male,0.01038158,Seborrhoeic dermatitis,5.67405976871974e-4
Republic of Korea,1996,53,Male,0.01038158,Stomach cancer,4.778841933708e-5
Republic of Korea,1996,53,Female,0.0035729,Seborrhoeic dermatitis,6.97765954007558e-4
Republic of Korea,1996,53,Female,0.0035729,Stomach cancer,5.0811359599468e-5
Republic of Korea,1996,54,Male,0.01148611,Seborrhoeic dermatitis,6.105397705650041e-4
Republic of Korea,1996,54,Male,0.01148611,Stomach cancer,4.778841933708e-5
Republic of Korea,1996,54,Female,0.00390549,Seborrhoeic dermatitis,7.105862879855319e-4
Republic of Korea,1996,54,Female,0.00390549,Stomach cancer,5.0811359599468e-5
Republic of Korea,1996,55,Male,0.01267367,Seborrhoeic dermatitis,6.105397705650041e-4
Republic of Korea,1996,55,Male,0.01267367,Stomach cancer,1.08122010268932e-4
Republic of Korea,1996,55,Female,0.00428336,Seborrhoeic dermatitis,7.105862879855319e-4
Republic of Korea,1996,55,Female,0.00428336,Stomach cancer,8.5923908752636e-5
Republic of Korea,1996,56,Male,0.01387482,Seborrhoeic dermatitis,6.105397705650041e-4
Republic of Korea,1996,56,Male,0.01387482,Stomach cancer,1.08122010268932e-4
Republic of Korea,1996,56,Female,0.00469614,Seborrhoeic dermatitis,7.105862879855319e-4
Republic of Korea,1996,56,Female,0.00469614,Stomach cancer,8.5923908752636e-5
Republic of Korea,1996,57,Male,0.01504585,Seborrhoeic dermatitis,6.105397705650041e-4
Republic of Korea,1996,57,Male,0.01504585,Stomach cancer,1.08122010268932e-4
Republic of Korea,1996,57,Female,0.00514375,Seborrhoeic dermatitis,7.105862879855319e-4
Republic of Korea,1996,57,Female,0.00514375,Stomach cancer,8.5923908752636e-5
Republic of Korea,1996,58,Male,0.01618396,Seborrhoeic dermatitis,6.105397705650041e-4
Republic of Korea,1996,58,Male,0.01618396,Stomach cancer,1.08122010268932e-4
Republic of Korea,1996,58,Female,0.0056337,Seborrhoeic dermatitis,7.105862879855319e-4
Republic of Korea,1996,58,Female,0.0056337,Stomach cancer,8.5923908752636e-5
Republic of Korea,1996,59,Male,0.01732639,Seborrhoeic dermatitis,6.78370669157286e-4
Republic of Korea,1996,59,Male,0.01732639,Stomach cancer,1.08122010268932e-4
Republic of Korea,1996,59,Female,0.00618198,Seborrhoeic dermatitis,7.24305818040786e-4
Republic of Korea,1996,59,Female,0.00618198,Stomach cancer,8.5923908752636e-5
Republic of Korea,1996,60,Male,0.01854718,Seborrhoeic dermatitis,6.78370669157286e-4
Republic of Korea,1996,60,Male,0.01854718,Stomach cancer,1.68473710818888e-4
Republic of Korea,1996,60,Female,0.00680877,Seborrhoeic dermatitis,7.24305818040786e-4
Republic of Korea,1996,60,Female,0.00680877,Stomach cancer,1.0306809428307199e-4
Republic of Korea,1996,61,Male,0.01994304,Seborrhoeic dermatitis,6.78370669157286e-4
Republic of Korea,1996,61,Male,0.01994304,Stomach cancer,1.68473710818888e-4
Republic of Korea,1996,61,Female,0.00754043,Seborrhoeic dermatitis,7.24305818040786e-4
Republic of Korea,1996,61,Female,0.00754043,Stomach cancer,1.0306809428307199e-4
Republic of Korea,1996,62,Male,0.02160148,Seborrhoeic dermatitis,6.78370669157286e-4
Republic of Korea,1996,62,Male,0.02160148,Stomach cancer,1.68473710818888e-4
Republic of Korea,1996,62,Female,0.00840606,Seborrhoeic dermatitis,7.24305818040786e-4
Republic of Korea,1996,62,Female,0.00840606,Stomach cancer,1.0306809428307199e-4
Republic of Korea,1996,63,Male,0.02359036,Seborrhoeic dermatitis,6.78370669157286e-4
Republic of Korea,1996,63,Male,0.02359036,Stomach cancer,1.68473710818888e-4
Republic of Korea,1996,63,Female,0.0094277,Seborrhoeic dermatitis,7.24305818040786e-4
Republic of Korea,1996,63,Female,0.0094277,Stomach cancer,1.0306809428307199e-4
Republic of Korea,1996,64,Male,0.02592314,Seborrhoeic dermatitis,8.28423433869938e-4
Republic of Korea,1996,64,Male,0.02592314,Stomach cancer,1.68473710818888e-4
Republic of Korea,1996,64,Female,0.01061851,Seborrhoeic dermatitis,7.878945493007101e-4
Republic of Korea,1996,64,Female,0.01061851,Stomach cancer,1.0306809428307199e-4
Republic of Korea,1996,65,Male,0.02855795,Seborrhoeic dermatitis,8.28423433869938e-4
Republic of Korea,1996,65,Male,0.02855795,Stomach cancer,3.23954828212508e-4
Republic of Korea,1996,65,Female,0.01197063,Seborrhoeic dermatitis,7.878945493007101e-4
Republic of Korea,1996,65,Female,0.01197063,Stomach cancer,1.31295572516316e-4
Republic of Korea,1996,66,Male,0.03142057,Seborrhoeic dermatitis,8.28423433869938e-4
Republic of Korea,1996,66,Male,0.03142057,Stomach cancer,3.23954828212508e-4
Republic of Korea,1996,66,Female,0.01346282,Seborrhoeic dermatitis,7.878945493007101e-4
Republic of Korea,1996,66,Female,0.01346282,Stomach cancer,1.31295572516316e-4
Republic of Korea,1996,67,Male,0.03444356,Seborrhoeic dermatitis,8.28423433869938e-4
Republic of Korea,1996,67,Male,0.03444356,Stomach cancer,3.23954828212508e-4
Republic of Korea,1996,67,Female,0.01507851,Seborrhoeic dermatitis,7.878945493007101e-4
Republic of Korea,1996,67,Female,0.01507851,Stomach cancer,1.31295572516316e-4
Republic of Korea,1996,68,Male,0.0375962,Seborrhoeic dermatitis,8.28423433869938e-4
Republic of Korea,1996,68,Male,0.0375962,Stomach cancer,3.23954828212508e-4
Republic of Korea,1996,68,Female,0.01681764,Seborrhoeic dermatitis,7.878945493007101e-4
Republic of Korea,1996,68,Female,0.01681764,Stomach cancer,1.31295572516316e-4
Republic of Korea,1996,69,Male,0.04092031,Seborrhoeic dermatitis,0.0012676777991801201
Republic of Korea,1996,69,Male,0.04092031,Stomach cancer,3.23954828212508e-4
Republic of Korea,1996,69,Female,0.01872191,Seborrhoeic dermatitis,0.001076982049000988
Republic of Korea,1996,69,Female,0.01872191,Stomach cancer,1.31295572516316e-4
Republic of Korea,1996,70,Male,0.04456828,Seborrhoeic dermatitis,0.0012676777991801201
Republic of Korea,1996,70,Male,0.04456828,Stomach cancer,4.99930678237362e-4
Republic of Korea,1996,70,Female,0.02088508,Seborrhoeic dermatitis,0.001076982049000988
Republic of Korea,1996,70,Female,0.02088508,Stomach cancer,1.8272190123457e-4
Republic of Korea,1996,71,Male,0.04869852,Seborrhoeic dermatitis,0.0012676777991801201
Republic of Korea,1996,71,Male,0.04869852,Stomach cancer,4.99930678237362e-4
Republic of Korea,1996,71,Female,0.02345619,Seborrhoeic dermatitis,0.001076982049000988
Republic of Korea,1996,71,Female,0.02345619,Stomach cancer,1.8272190123457e-4
Republic of Korea,1996,72,Male,0.05339222,Seborrhoeic dermatitis,0.0012676777991801201
Republic of Korea,1996,72,Male,0.05339222,Stomach cancer,4.99930678237362e-4
Republic of Korea,1996,72,Female,0.02652295,Seborrhoeic dermatitis,0.001076982049000988
Republic of Korea,1996,72,Female,0.02652295,Stomach cancer,1.8272190123457e-4
Republic of Korea,1996,73,Male,0.05880988,Seborrhoeic dermatitis,0.0012676777991801201
Republic of Korea,1996,73,Male,0.05880988,Stomach cancer,4.99930678237362e-4
Republic of Korea,1996,73,Female,0.0302135,Seborrhoeic dermatitis,0.001076982049000988
Republic of Korea,1996,73,Female,0.0302135,Stomach cancer,1.8272190123457e-4
Republic of Korea,1996,74,Male,0.06508908,Seborrhoeic dermatitis,0.001604888658135608
Republic of Korea,1996,74,Male,0.06508908,Stomach cancer,4.99930678237362e-4
Republic of Korea,1996,74,Female,0.03460468,Seborrhoeic dermatitis,0.001214913715672198
Republic of Korea,1996,74,Female,0.03460468,Stomach cancer,1.8272190123457e-4
Republic of Korea,1996,75,Male,0.07231097,Seborrhoeic dermatitis,0.001604888658135608
Republic of Korea,1996,75,Male,0.07231097,Stomach cancer,8.287657991545899e-4
Republic of Korea,1996,75,Female,0.03964393,Seborrhoeic dermatitis,0.001214913715672198
Republic of Korea,1996,75,Female,0.03964393,Stomach cancer,2.3962860063279798e-4
Republic of Korea,1996,76,Male,0.08062977,Seborrhoeic dermatitis,0.001604888658135608
Republic of Korea,1996,76,Male,0.08062977,Stomach cancer,8.287657991545899e-4
Republic of Korea,1996,76,Female,0.04523792,Seborrhoeic dermatitis,0.001214913715672198
Republic of Korea,1996,76,Female,0.04523792,Stomach cancer,2.3962860063279798e-4
Republic of Korea,1996,77,Male,0.09009705,Seborrhoeic dermatitis,0.001604888658135608
Republic of Korea,1996,77,Male,0.09009705,Stomach cancer,8.287657991545899e-4
