year,age,exposure,deaths,M
1956,16,222387.44,155.671208,7e-4
1956,17,187329.92,147.9906368,7.9e-4
1956,18,213787.34,158.2026316,7.4e-4
1956,19,244057.31,178.16183629999998,7.299999999999999e-4
1956,20,260592.86,244.95728839999998,9.4e-4
1956,21,255446.36,212.02047879999998,8.3e-4
1956,22,263628.73,245.1747189,0.00093000000000000005
1956,23,273826.27,312.1619478,0.00114
1956,24,257173.03,324.03801780000003,0.00126
1956,25,265565.79,342.57986909999994,0.00129
1956,26,259774.98,335.1097242,0.00129
1956,27,248507.75,402.58255499999996,0.00162
1956,28,249727.03,374.590545,0.0015
1956,29,248103.72,332.4589848,0.00134
1956,30,241653.43,401.14469379999997,0.00166
1956,31,242533.41,295.8907602,0.00122
1956,32,234368.53,391.3954451,0.00167
1956,33,235022.66,423.040788,0.0018000000000000002
1956,34,227057.8,406.43346199999996,0.00179
1956,35,222447.05,440.445159,0.00198
1956,36,215804.95,502.82553350000006,0.00233
1956,37,184752.06,399.0644496,0.00216
1956,38,198674.16,472.84450080000005,0.00238
1956,39,188590.42,456.3888164,0.00242
1956,40,188514.48,561.7731504000001,0.0029800000000000004
1956,41,198528.94,458.6018514,0.00231
1956,42,191535.48,591.8446332,0.00309
1956,43,196595.91,579.9579345,0.00295
1956,44,191034.58,607.4899644,0.00318
1956,45,198054.95,669.425731,0.00338
1956,46,191627.36,756.928072,0.00395
1956,47,175343.83,683.8409369999999,0.0039
1956,48,179010.6,796.59717,0.00445
1956,49,171845.8,778.461474,0.00453
1956,50,177607.09,994.599704,0.0056
1956,51,173872.88,785.9054176,0.00452
1956,52,164963.94,1042.5721008,0.00632
1956,53,163846.45,1042.0634220000002,0.00636
1956,54,156896.83,1132.7951125999998,0.007219999999999999
1956,55,172148.63,1239.470136,0.007199999999999999
1956,56,165360.36,1446.90315,0.00875
1956,57,127695.2,1098.1787199999999,0.0086
1956,58,130340.66,1360.7564904,0.01044
1956,59,132849.22,1344.4341064,0.01012
1956,60,135743.88,1840.6870128,0.01356
1956,61,130324.03,1470.0550584,0.01128
1956,62,118717.93,1863.8715009999996,0.0157
1956,63,115538.74,2024.2387248000002,0.01752
1956,64,107584.55,2100.050416,0.01952
1956,65,111307.28,2447.6470872,0.02199
1956,66,105791.27,2589.7702896,0.02448
1956,67,97264.76,2676.7261952,0.02752
1956,68,98054.92,2994.5972568,0.03054
1956,69,89995.48,2657.5665244,0.029530000000000004
1956,70,90612.46,3716.9231092000005,0.04102
1956,71,85659.45,2905.5685439999997,0.03392
1956,72,74348.55,3813.3371295,0.05129
1956,73,68007.25,3448.6476475,0.05071
1956,74,61112.22,3810.9580392,0.06236
1956,75,61959.2,4112.232104,0.06637
1956,76,56501.75,4362.5001175,0.07721
1956,77,48418.18,4053.0858478000005,0.08371
1956,78,45926.91,4784.6654838,0.10418
1956,79,41215.31,3779.0317738999997,0.09169
1956,80,38121.78,4765.603717800001,0.12501
1956,81,33119.26,3359.6177344000002,0.10144
1956,82,28386.42,3898.5909227999996,0.13734
1956,83,24081.13,3292.3720936000004,0.13672
1956,84,20379.21,3588.3712967999995,0.17608
1956,85,17211.82,3084.5302622,0.17921
1956,86,14208.74,3046.353856,0.2144
1956,87,11027.85,2189.1385035,0.19851
1956,88,8521.14,2005.4502989999999,0.23535
1956,89,6835.49,1466.4860246,0.21454
1956,90,5439.8,1536.7434999999998,0.2825
1956,91,4294.42,852.1847048000001,0.19844
1956,92,3375.71,961.6047506,0.28486
1956,93,2551.16,653.4286108,0.25613
1956,94,1970.64,643.3942536000001,0.32649
1956,95,1503.3,526.034736,0.34991999999999995
1956,96,1085.73,403.6526994,0.37178
1956,97,711.01,280.2517016,0.39416
1956,98,433.79,180.8947679,0.41701
1956,99,249.51,109.8367971,0.44021
1956,100,479.54,244.9250485,0.5107499864453434
1957,0,293653.94,14841.2701276,0.05054
1957,1,277584.45,1573.9038315,0.00567
1957,2,271039.71,826.6711155000002,0.00305
1957,3,265012.34,482.32245880000005,0.00182
1957,4,269050.17,347.07471929999997,0.00129
1957,5,259283.05,282.6185245,0.00109
1957,6,248637.99,246.1516101,9.9e-4
1957,7,245446.28,206.1748752,8.4e-4
1957,8,267061.66,189.6137786,7.1e-4
1957,9,279039.75,153.47186250000001,5.5e-4
1957,10,247253.89,160.7150285,6.499999999999999e-4
1957,11,261421.17,146.3958552,5.6e-4
1957,12,260838.61,169.54509649999997,6.5e-4
1957,13,254932.8,150.410352,5.9e-4
1957,14,241507.5,159.39495,6.6e-4
1957,15,205789.72,137.8791124,6.7e-4
1957,16,229288.2,139.865802,6.1e-4
1957,17,221944.76,201.96973160000002,9.1e-4
1957,18,186503.23,141.74245480000002,7.6e-4
1957,19,212681.16,168.0181164,7.9e-4
1957,20,242934.41,238.0757218,9.8e-4
1957,21,258723.43,256.1361957,9.9e-4
1957,22,252945.56,323.77031680000005,0.00128
1957,23,260838.46,315.61453659999995,0.00121
1957,24,270760.06,322.20447140000005,0.00119
1957,25,254893.61,326.2638208,0.00128
1957,26,263704.26,361.2748362,0.00137
1957,27,257008.7,408.64383300000003,0.00159
1957,28,245466.05,385.38169849999997,0.00157
1957,29,246913.02,390.1225716,0.00158
1957,30,245248.83,407.1130578,0.00166
1957,31,238787.23,351.0172281,0.00147
1957,32,240055.5,405.693795,0.00169
1957,33,232000.14,394.400238,0.0017
1957,34,232703.19,444.4630929,0.00191
1957,35,225298.89,455.10375780000004,0.00202
1957,36,220408.11,502.53049079999994,0.00228
1957,37,213948.54,496.3606128,0.00232
1957,38,183852.77,474.34014659999997,0.00258
1957,39,197005.51,468.87311380000006,0.00238
1957,40,187062.61,572.4115866,0.0030600000000000002
1957,41,187182.37,441.7503932,0.00236
1957,42,196643,641.0561799999999,0.0032599999999999994
1957,43,189783.56,575.0441868,0.00303
1957,44,195203,628.55366,0.00322
1957,45,189496.93,703.0336103,0.0037099999999999998
1957,46,196043.87,750.8480221,0.00383
1957,47,190240.79,749.5487126,0.00394
1957,48,174136.91,868.9431808999999,0.00499
1957,49,177287.98,803.1145494000001,0.00453
1957,50,170472.91,981.9239616000001,0.00576
1957,51,175749.31,817.2342914999999,0.00465
1957,52,171738.69,1075.0841994,0.00626
1957,53,163276.91,1015.5823802,0.00622
1957,54,162247.61,1134.1107938999999,0.00699
1957,55,155378.26,1121.8310372,0.00722
1957,56,169612.9,1407.7870699999999,0.0083
1957,57,162811.57,1492.9820969,0.00917
1957,58,126532.81,1338.7171298,0.01058
1957,59,129350.04,1334.8924127999999,0.01032
1957,60,131879.33,1775.0957817999997,0.01346
1957,61,134654.82,1475.8168272,0.01096
1957,62,129023.08,1941.7973539999998,0.01505
1957,63,117285.72,2054.8458144,0.01752
1957,64,114040.34,2197.5573517999997,0.01927
1957,65,105333.16,2580.66242,0.0245
1957,66,107962.94,2396.7772680000003,0.0222
1957,67,102578.88,2831.177088,0.0276
1957,68,94759.17,3069.2495163000003,0.03239
1957,69,95025.09,2868.8074671,0.03019
1957,70,86201.89,3735.9899125999996,0.04334
1957,71,86148.54,2987.6313672,0.03468
1957,72,81010.6,3878.7875280000003,0.04788
1957,73,70002.45,3531.6236025,0.05045
1957,74,64109.2,3775.3907879999997,0.05889
1957,75,57228.37,4001.9799141000003,0.06993
1957,76,57191.6,4013.7064880000003,0.07018
1957,77,52537.4,4165.165072000001,0.07928000000000002
1957,78,45017.73,4417.1396676,0.09812
1957,79,41982.76,3770.0518480000005,0.0898
1957,80,38605.79,4618.7967155999995,0.11963999999999998
1957,81,34066.4,3414.815936,0.10024
1957,82,29506.38,3800.1266801999996,0.12879
1957,83,24830.23,3206.3275998999998,0.12913
1957,84,20705.02,3432.0641152,0.16576
1957,85,17102.92,2943.412532,0.1721
1957,86,14247.58,2781.8399950000003,0.19525
1957,87,11598.57,2400.6720186,0.20698
1957,88,8864.72,2044.5590207999999,0.23064
1957,89,6764.62,1488.7575696,0.22008
1957,90,5321.96,1532.9373584000002,0.28804
1957,91,4237.59,875.7827253,0.20667
1957,92,3393.3,915.919536,0.26992
1957,93,2553.56,753.4023424000001,0.29504
1957,94,1893.93,576.8531994000001,0.3045800000000001
1957,95,1430.16,505.4042424,0.35339
1957,96,1058.26,398.5089682,0.37657
1957,97,725.52,290.45467679999996,0.40034
1957,98,446.22,189.45608760000002,0.42458
1957,99,250.39,112.4726841,0.44919
1957,100,461.9,242.2480875,0.5244600292271054
1958,0,306460.67,13711.0503758,0.04474
1958,1,287020.25,1280.1103150000001,0.00446
1958,2,276079.39,646.0257726000001,0.00234
1958,3,270424.65,446.20067250000005,0.00165
1958,4,264519.6,293.616756,0.00111
1958,5,268838.58,220.4476356,8.2e-4
1958,6,259035.04,204.6376816,7.9e-4
1958,7,250806.49,155.5000238,6.200000000000001e-4
1958,8,248783.49,136.8309195,5.5e-4
1958,9,268139.35,144.79524899999998,5.4e-4
1958,10,278976.54,164.5961586,5.9e-4
1958,11,247000.9,121.030441,4.9e-4
1958,12,261771.3,136.121076,5.2e-4
1958,13,261379.15,112.3930345,4.3e-4
1958,14,255515.01,122.64720480000001,4.8e-4
1958,15,242113.83,99.26667029999999,4.1e-4
1958,16,205868.57,109.1103421,5.3e-4
1958,17,228845.74,139.5959014,6.100000000000001e-4
1958,18,221505.33,150.6236244,6.8e-4
1958,19,185692.23,124.41379410000002,6.7e-4
1958,20,211564.37,162.9045649,7.7e-4
1958,21,241810,181.35750000000002,7.5e-4
1958,22,256844.65,236.297078,9.2e-4
1958,23,250427.34,230.3931528,9.2e-4
1958,24,258070.74,240.0057882,0.00093000000000000005
1958,25,267726.16,262.3716368,9.8e-4
1958,26,252625.38,328.41299399999997,0.0013
1958,27,261829.2,324.668208,0.00124
1958,28,254252.34,350.8682292,0.00138
1958,29,242462.25,295.803945,0.00122
1958,30,244107.97,358.8387159,0.00147
1958,31,242423.34,290.908008,0.0012
1958,32,235939.82,339.75334080000005,0.00144
1958,33,237565.26,349.2209322,0.00147
1958,34,229646.6,372.027492,0.00162
1958,35,230391.09,375.53747669999996,0.00163
1958,36,223541.38,409.0807254,0.00183
1958,37,218391.55,404.0243675,0.00185
1958,38,212101.49,496.3174866,0.00234
1958,39,182963.71,358.6088716,0.00196
1958,40,195334.29,496.14909660000006,0.00254
1958,41,185570.24,395.2646112,0.00213
1958,42,185856.55,555.7110845,0.00299
1958,43,194728.24,461.5059288,0.00237
1958,44,188081.22,532.2698526,0.00283
1958,45,193790.54,610.440201,0.00315
1958,46,187943.95,610.8178375,0.00325
1958,47,194067.75,626.8388325,0.00323
1958,48,188842.81,757.2596680999999,0.00401
1958,49,172934.2,645.044566,0.00373
1958,50,175570.28,821.6689104000001,0.00468
1958,51,169157.25,688.4700075,0.00407
1958,52,173914.64,946.0956416000001,0.00544
1958,53,169547.62,896.9069098,0.00529
1958,54,161611.24,1058.553622,0.006549999999999999
1958,55,160658.75,968.7722625,0.00603
1958,56,153877.3,1075.6023269999998,0.00699
1958,57,167083.43,1213.0257018,0.00726
1958,58,160217.4,1594.1631300000001,0.00995
1958,59,125356.8,1079.322048,0.00861
1958,60,128286.72,1508.6518272,0.01176
1958,61,130972.31,1258.6438991,0.00961
1958,62,133595.73,1790.182782,0.0134
1958,63,127515.34,1790.3153736,0.01404
1958,64,115828.92,1945.9258559999998,0.0168
1958,65,112407.99,2227.9263618,0.019819999999999997
1958,66,103080.33,2096.6539122,0.02034
1958,67,104695.9,2402.770905,0.022949999999999998
1958,68,99252.08,2659.9557440000003,0.026800000000000004
1958,69,92396.6,2398.615736,0.02596
1958,70,91829.98,3325.1635757999998,0.03621
1958,71,82502.84,2481.6854271999996,0.030079999999999996
1958,72,81843.91,3443.9917328,0.04208
1958,73,76226.42,3240.3851142,0.04251
1958,74,65850.32,3385.3649512,0.05141
1958,75,60212.38,3439.3311455999997,0.05712
1958,76,53511.05,3557.414604,0.06648
1958,77,52693.59,3688.0243640999997,0.06999
1958,78,48608.81,4215.3560032000005,0.08672000000000002
1958,79,42043.9,3263.8679570000004,0.07763
1958,80,39046.61,4194.3868462,0.10742
1958,81,34785.78,3012.1006902,0.08659
1958,82,30611.48,3627.7664948,0.11851
1958,83,26058.95,3138.5399380000003,0.12044
1958,84,21573.9,3264.778287,0.15133
1958,85,17615.94,2667.2294753999995,0.15141
1958,86,14391.41,2456.613687,0.1707
1958,87,11816.69,2080.5646083,0.17607
1958,88,9454.76,2048.4683016,0.21666
1958,89,7132.87,1327.5697644,0.18612
1958,90,5339.82,1326.5714826,0.24843000000000004
1958,91,4199.83,747.0237621,0.17787
1958,92,3389.35,857.302189,0.25294
1958,93,2602.74,634.7041763999999,0.24386
1958,94,1933.33,515.3871114,0.26658
1958,95,1410.76,433.879238,0.30755
1958,96,1034.15,338.97368700000004,0.32778
1958,97,741.19,258.4381292,0.34868
1958,98,483.89,179.1215613,0.37017
1958,99,269.28,105.60892319999998,0.39219
1958,100,446.03000000000003,206.1462291,0.4621801876555388
1959,0,309175.34,13727.385096000002,0.0444
1959,1,299014.93,1288.7543483,0.00431
1959,2,284920.41,669.5629634999999,0.00235
1959,3,275072.35,404.35635449999995,0.00147
1959,4,270050.02,288.9535214,0.00107
1959,5,264161.65,229.8206355,8.7e-4
1959,6,268700.81,190.7775751,7.1e-4
1959,7,258847.79,157.8971519,6.1e-4
1959,8,253027.39,151.816434,6e-4
1959,9,252153.92,118.51234240000001,4.7e-4
1959,10,269233.46,140.0013992,5.2e-4
1959,11,278930.59,122.72945960000001,4.4e-4
1959,12,246770,118.4496,4.8e-4
1959,13,262145.23,110.1009966,4.2e-4
1959,14,261939.69,144.0668295,5.5e-4
1959,15,256111.16,120.3722452,4.7e-4
1959,16,242734.83,128.64945989999998,5.3e-4
1959,17,205950.17,96.7965799,4.7e-4
1959,18,228415.85,157.6069365,6.9e-4
1959,19,221081.01,137.0702262,6.2e-4
1959,20,184887.48,133.1189856,7.199999999999999e-4
1959,21,210462.85,151.533252,7.2e-4
1959,22,240700.58,209.4095046,8.7e-4
1959,23,254987.11,229.488399,9e-4
1959,24,247942.32,272.736552,0.0011
1959,25,255324.58,245.1115968,9.6e-4
1959,26,264697.51,296.4612112,0.00112
1959,27,250371.1,267.897077,0.00107
1959,28,259995.31,314.5943251,0.00121
1959,29,251548.35,291.796086,0.00116
1959,30,239487.57,359.231355,0.0015
1959,31,241343.71,267.89151810000004,0.0011100000000000003
1959,32,239642.78,333.10346419999996,0.0013899999999999997
1959,33,233092.21,363.6238476,0.00156
1959,34,235085.55,364.38260249999996,0.00155
1959,35,227302.55,411.41761549999995,0.00181
1959,36,228088.79,408.2789341,0.00179
1959,37,221814.54,397.0480266,0.00179
1959,38,216390.43,452.25599869999996,0.00209
1959,39,210287.44,426.8835032,0.00203
1959,40,182083.9,480.70149599999996,0.00264
1959,41,193688.17,404.8082753,0.00209
1959,42,184093.47,502.5751731,0.00273
1959,43,184532.5,489.011125,0.00265
1959,44,192871.09,528.4667866,0.00274
1959,45,186360.95,596.35504,0.0032
1959,46,192399.06,565.6532364,0.00294
1959,47,186451.49,624.6124915,0.0033500000000000005
1959,48,192093.31,728.0336449,0.00379
1959,49,187482.47,704.9340872,0.00376
1959,50,171736.64,898.1826272000001,0.00523
1959,51,173880.36,700.7378507999999,0.00403
1959,52,167847.73,968.4814021000001,0.00577
1959,53,172019.56,927.1854284,0.00539
1959,54,167370.17,1002.5473183,0.00599
1959,55,159955.82,1020.5181316000001,0.00638
1959,56,159082.77,1166.0767041,0.00733
1959,57,152374.09,1107.7596343,0.00727
1959,58,164506.41,1477.2675618,0.00898
1959,59,157619.27,1484.7735234,0.00942
1959,60,124123.67,1521.7561942,0.01226
1959,61,127238.6,1316.91951,0.01035
1959,62,130040.04,1763.3429423999999,0.01356
1959,63,132338.92,1897.7401128000001,0.01434
1959,64,126006.17,1941.7550797,0.01541
1959,65,114283.7,2247.960379,0.01967
1959,66,110800.04,2238.1608079999996,0.0202
1959,67,100871.26,2391.6575746,0.02371
1959,68,101347.26,2585.3686026,0.02551
1959,69,96106.8,2568.934764,0.02673
1959,70,89874.04,3387.3525676,0.03769
1959,71,88696.39,2793.0493211,0.03149
1959,72,78873.61,3576.9182135,0.04535
1959,73,77346.4,3240.0406959999996,0.04189
1959,74,71605.95,3579.5814404999996,0.04999
1959,75,61693.77,3551.0934012,0.05756
1959,76,56421.44,3581.0687968,0.06347
1959,77,49898.5,3751.8682150000004,0.07519
1959,78,48082.21,4221.1372159,0.087790000000000007
1959,79,44924.47,3738.6143934,0.08322
1959,80,40083.47,4258.4678528,0.10624
1959,81,35387.93,3115.9072365,0.08805
1959,82,31410.11,3772.9824132000003,0.12012
1959,83,27136.43,3336.4240685,0.12295
1959,84,22754.65,3478.9584385000003,0.15289
1959,85,18475.07,2921.2780684,0.15812
1959,86,14970.53,2524.031358,0.1686
1959,87,12079.07,2174.8365535,0.18005
1959,88,9743.67,1984.2983955,0.20365
1959,89,7727.56,1527.8158876,0.19771
1959,90,5730.95,1394.3974445,0.24331
1959,91,4296.4,697.219792,0.16228
1959,92,3418.77,824.607324,0.2412
1959,93,2635.8,695.1922500000001,0.26375
1959,94,1998.72,568.7957376,0.28458
1959,95,1455.58,460.5309562,0.31639
1959,96,1026.59,346.5151886,0.33754
1959,97,736.5,264.66864,0.35935999999999996
1959,98,499.01,190.5070477,0.38177
1959,99,291,117.7677,0.4047
1959,100,456.76,216.79433650000001,0.4746351180050793
1960,0,299598.42,12337.4629356,0.04118
1960,1,302665.31,1010.9021354,0.00334
1960,2,295887.69,550.3511034,0.0018600000000000001
1960,3,283256.46,351.2380104,0.00124
1960,4,274276.68,263.3056128,9.6e-4
1960,5,269796.38,175.367647,6.5e-4
1960,6,263867.37,171.5137905,6.5e-4
1960,7,268605.78,155.79135240000002,5.8e-4
1960,8,258692,116.4114,4.5e-4
1960,9,255274.86,107.2154412,4.2e-4
1960,10,255543.86,112.4392984,4.4e-4
1960,11,270343.03,121.6543635,4.5e-4
1960,12,278899.95,125.5049775,4.5e-4
1960,13,246550.58,96.1547262,3.9e-4
1960,14,262521.64,118.134738,4.5e-4
1960,15,262497.39,115.49885160000001,4.4e-4
1960,16,256702.58,141.186419,5.5e-4
1960,17,243345.16,133.83983800000001,5.5e-4
1960,18,206025.79,115.37444239999999,5.6e-4
1960,19,227986.91,129.9525387,5.7e-4
1960,20,220665.24,141.22575360000002,6.400000000000002e-4
1960,21,184088.95,106.771591,5.8e-4
1960,22,209361.67,165.39571930000002,7.900000000000001e-4
1960,23,239588.83,184.48339909999999,7.7e-4
1960,24,253132.64,212.63141760000002,8.4e-4
1960,25,245458.88,233.185936,9.5e-4
1960,26,252577.44,252.57744,0.001
1960,27,261672.92,295.6903996,0.00113
1960,28,248135.18,263.0232908,0.00106
1960,29,258183.69,296.9112435,0.00115
1960,30,248843.58,311.05447499999997,0.00125
1960,31,236539.8,257.828382,0.00109
1960,32,238616.54,276.79518640000003,0.00116
1960,33,236853.84,293.6987616,0.00124
1960,34,230254.41,326.9612622,0.00142
1960,35,232597.74,383.786271,0.00165
1960,36,224946.03,366.6620289,0.00163
1960,37,225795.13,399.6573801,0.00177
1960,38,220073.84,426.9432496,0.00194
1960,39,214403.51,383.7822829,0.00179
1960,40,208465.45,483.63984400000004,0.00232
1960,41,181203.23,395.0230414,0.00218
1960,42,192047.08,470.51534599999997,0.00245
1960,43,182598.27,461.9736231,0.00253
1960,44,183215.9,507.508043,0.00277
1960,45,190958.34,601.518771,0.00315
1960,46,184626.67,553.8800100000001,0.003
1960,47,191000.6,674.232118,0.00353
1960,48,184892.07,673.0071348,0.00364
1960,49,190091.4,737.554632,0.0038799999999999998
1960,50,186027.7,892.93296,0.0048
1960,51,170489.14,751.8571074,0.00441
1960,52,172144.59,896.8733139,0.00521
1960,53,166433.51,918.7129752,0.00552
1960,54,170096.81,1010.3750514,0.00594
1960,55,165150.27,1015.6741605,0.00615
1960,56,158238.07,1104.5017286,0.006979999999999999
1960,57,157425.46,1174.3939315999999,0.00746
1960,58,150734.12,1370.1731508,0.00909
1960,59,161818.7,1480.6411050000002,0.00915
1960,60,154873.59,1757.8152465,0.01135
1960,61,122816.15,1272.375314,0.01036
1960,62,126075.88,1725.9787972000001,0.01369
1960,63,128847.02,1780.6658164,0.01382
1960,64,130973.13,2062.8267975,0.01575
1960,65,124267.92,2271.6175776,0.01828
1960,66,112575.37,2232.3695871,0.01983
1960,67,109052.07,2521.2838584000006,0.023120000000000005
1960,68,98411.2,2636.436048,0.02679
1960,69,97931.04,2514.8691072,0.02568
1960,70,92602.89,3232.7668898999996,0.03491
1960,71,87215.96,2749.0470592,0.03152
1960,72,85393.29,3610.4283011999996,0.04228
1960,73,74829.35,3495.2789385000005,0.04671
1960,74,72728.76,3691.7118576,0.05076
1960,75,66688.95,3835.2815145,0.05751
1960,76,57371.17,3625.8579440000003,0.0632
1960,77,52525.7,3598.01045,0.0685
1960,78,46015.73,4113.3461047,0.08939
1960,79,43496.07,3669.3284652,0.08436
1960,80,42018.31,4527.0527194,0.10774
1960,81,36286.77,3235.3284132,0.08916
1960,82,31893.76,3884.0220928,0.12178
1960,83,27814.97,3371.1743640000004,0.12120000000000002
1960,84,23699.54,3572.9426504000003,0.15076
1960,85,19477.26,3081.8868497999997,0.15823
1960,86,15659.24,2726.2736840000002,0.1741
1960,87,12535.96,2302.6051328,0.18368
1960,88,9970.49,1967.177677,0.1973
1960,89,7956.12,1660.9196112,0.20876
1960,90,6165.58,1632.8305514,0.26483
1960,91,4581.56,865.5941308,0.18893
1960,92,3474.79,900.7350638,0.25922
1960,93,2646.98,665.7684096,0.25152
1960,94,1999.46,615.5537556,0.30786
1960,95,1466.36,481.8019051999999,0.32857
