year,age,expos,sex
1992,93,0.3975,m
1992,94,0.2525,m
1992,95,0.1505,m
1992,96,0.087,m
1992,97,0.051,m
1992,98,0.028,m
1992,99,0.0135,m
1992,100+,0.007,m
1993,0,378.2155,m
1993,1,370.93,m
1993,2,361.519,m
1993,3,351.637,m
1993,4,342.6135,m
1993,5,336.276,m
1993,6,339.045,m
1993,7,342.7965,m
1993,8,352.2075,m
1993,9,376.3275,m
1993,10,406.0555,m
1993,11,432.202,m
1993,12,441.965,m
1993,13,432.742,m
1993,14,408.785,m
1993,15,394.697,m
1993,16,397.357,m
1993,17,416.3615,m
1993,18,451.9155,m
1993,19,468.347,m
1993,20,468.3435,m
1993,21,467.856,m
1993,22,471.155,m
1993,23,478.0825,m
1993,24,475.875,m
1993,25,447.129,m
1993,26,425.9825,m
1993,27,422.934,m
1993,28,423.3705,m
1993,29,438.122,m
1993,30,456.8055,m
1993,31,465.0505,m
1993,32,465.4295,m
1993,33,463.3375,m
1993,34,453.542,m
1993,35,432.852,m
1993,36,407.9595,m
1993,37,398.907,m
1993,38,382.096,m
1993,39,333.8285,m
1993,40,315.5405,m
1993,41,297.94,m
1993,42,267.085,m
1993,43,266.3405,m
1993,44,267.099,m
1993,45,267.76,m
1993,46,254.166,m
1993,47,224.702,m
1993,48,207.342,m
1993,49,207.229,m
1993,50,220.267,m
1993,51,226.882,m
1993,52,212.5245,m
1993,53,204.528,m
1993,54,201.993,m
1993,55,193.5355,m
1993,56,183.366,m
1993,57,176.182,m
1993,58,167.5725,m
1993,59,151.539,m
1993,60,139.5365,m
1993,61,126.912,m
1993,62,110.995,m
1993,63,103.332,m
1993,64,97.102,m
1993,65,88.69,m
1993,66,83.0555,m
1993,67,77,m
1993,68,73.051,m
1993,69,72.0025,m
1993,70,67.2205,m
1993,71,61.3435,m
1993,72,55.1445,m
1993,73,46.735,m
1993,74,40.053,m
1993,75,36.956,m
1993,76,34.538,m
1993,77,30.256,m
1993,78,24.705,m
1993,79,21.322,m
1993,80,18.427,m
1993,81,15.4165,m
1993,82,12.6625,m
1993,83,10.3095,m
1993,84,8.265,m
1993,85,6.2795,m
1993,86,4.834,m
1993,87,3.709,m
1993,88,2.733,m
1993,89,1.9635,m
1993,90,1.367,m
1993,91,0.9285,m
1993,92,0.631,m
1993,93,0.428,m
1993,94,0.277,m
1993,95,0.166,m
1993,96,0.0915,m
1993,97,0.048,m
1993,98,0.026,m
1993,99,0.0145,m
1993,100+,0.0115,m
1994,0,378.8795,m
1994,1,379.494,m
1994,2,372.3125,m
1994,3,359.104,m
1994,4,346.518,m
1994,5,336.4505,m
1994,6,330.021,m
1994,7,332.904,m
1994,8,337.397,m
1994,9,348.1235,m
1994,10,372.762,m
1994,11,402.7065,m
1994,12,428.62,m
1994,13,438.687,m
1994,14,429.922,m
1994,15,406.367,m
1994,16,392.3665,m
1994,17,394.933,m
1994,18,417.4035,m
1994,19,456.1215,m
1994,20,470.4415,m
1994,21,467.0635,m
1994,22,465.7575,m
1994,23,466.707,m
1994,24,467.9805,m
1994,25,461.704,m
1994,26,436.2445,m
1994,27,422.3235,m
1994,28,422.214,m
1994,29,422.616,m
1994,30,437.1925,m
1994,31,455.5325,m
1994,32,462.634,m
1994,33,462.7835,m
1994,34,460.6225,m
1994,35,451.035,m
1994,36,430.805,m
1994,37,405.3335,m
1994,38,395.6355,m
1994,39,379.1085,m
1994,40,331.2645,m
1994,41,312.483,m
1994,42,294.8745,m
1994,43,264.5,m
1994,44,263.3535,m
1994,45,264.3405,m
1994,46,265.956,m
1994,47,251.934,m
1994,48,221.935,m
1994,49,204.748,m
1994,50,204.727,m
1994,51,217.281,m
1994,52,223.4685,m
1994,53,209.494,m
1994,54,201.6295,m
1994,55,198.899,m
1994,56,190.602,m
1994,57,180.3705,m
1994,58,172.705,m
1994,59,163.657,m
1994,60,147.621,m
1994,61,135.731,m
1994,62,123.5145,m
1994,63,107.9345,m
1994,64,100.341,m
1994,65,94.229,m
1994,66,85.7185,m
1994,67,80.025,m
1994,68,73.9385,m
1994,69,69.8005,m
1994,70,68.6215,m
1994,71,63.88,m
1994,72,57.936,m
1994,73,51.854,m
1994,74,43.7015,m
1994,75,37.141,m
1994,76,34.039,m
1994,77,31.5185,m
1994,78,27.334,m
1994,79,22.074,m
1994,80,18.9265,m
1994,81,16.263,m
1994,82,13.4995,m
1994,83,10.931,m
1994,84,8.755,m
1994,85,6.889,m
1994,86,5.189,m
1994,87,3.9475,m
1994,88,2.968,m
1994,89,2.175,m
1994,90,1.553,m
1994,91,1.071,m
1994,92,0.7175,m
1994,93,0.479,m
1994,94,0.317,m
1994,95,0.197,m
1994,96,0.1105,m
1994,97,0.0535,m
1994,98,0.0235,m
1994,99,0.0115,m
1994,100+,0.013,m
1995,0,369.029,m
1995,1,379.1965,m
1995,2,382.151,m
1995,3,373.551,m
1995,4,356.682,m
1995,5,341.759,m
1995,6,330.7015,m
1995,7,324.287,m
1995,8,327.184,m
1995,9,332.4615,m
1995,10,344.3755,m
1995,11,369.5535,m
1995,12,399.6715,m
1995,13,425.329,m
1995,14,435.847,m
1995,15,427.9635,m
1995,16,404.9595,m
1995,17,390.5175,m
1995,18,392.739,m
1995,19,418.3555,m
1995,20,459.094,m
1995,21,471.1825,m
1995,22,465.127,m
1995,23,463.6425,m
1995,24,462.321,m
1995,25,458.417,m
1995,26,448.521,m
1995,27,426.543,m
1995,28,419.1005,m
1995,29,421.4125,m
1995,30,421.791,m
1995,31,436.18,m
1995,32,454.2155,m
1995,33,460.137,m
1995,34,460.153,m
1995,35,457.892,m
1995,36,448.618,m
1995,37,428.5775,m
1995,38,402.531,m
1995,39,392.2175,m
1995,40,376.0875,m
1995,41,328.451,m
1995,42,309.308,m
1995,43,291.7725,m
1995,44,261.795,m
1995,45,260.2525,m
1995,46,261.6435,m
1995,47,263.9775,m
1995,48,249.48,m
1995,49,219.059,m
1995,50,202.148,m
1995,51,202.166,m
1995,52,214.2155,m
1995,53,220.006,m
1995,54,206.4335,m
1995,55,198.5775,m
1995,56,195.667,m
1995,57,187.522,m
1995,58,177.2355,m
1995,59,169.157,m
1995,60,159.684,m
1995,61,143.7095,m
1995,62,131.93,m
1995,63,120.112,m
1995,64,104.8155,m
1995,65,97.305,m
1995,66,91.2665,m
1995,67,82.6775,m
1995,68,76.952,m
1995,69,70.8205,m
1995,70,66.5245,m
1995,71,65.185,m
1995,72,60.4785,m
1995,73,54.463,m
1995,74,48.5375,m
1995,75,40.609,m
1995,76,34.2205,m
1995,77,31.1075,m
1995,78,28.5275,m
1995,79,24.4565,m
1995,80,19.527,m
1995,81,16.6295,m
1995,82,14.2105,m
1995,83,11.6955,m
1995,84,9.3315,m
1995,85,7.3425,m
1995,86,5.6655,m
1995,87,4.2405,m
1995,88,3.185,m
1995,89,2.348,m
1995,90,1.719,m
1995,91,1.226,m
1995,92,0.8405,m
1995,93,0.5585,m
1995,94,0.3685,m
1995,95,0.2395,m
1995,96,0.1435,m
1995,97,0.074,m
1995,98,0.0305,m
1995,99,0.009,m
1995,100+,0.01,m
1996,0,356.954,m
1996,1,368.957,m
1996,2,379.758,m
1996,3,382.686,m
1996,4,372.78,m
1996,5,354.3915,m
1996,6,339.1235,m
1996,7,327.52,m
1996,8,321.624,m
1996,9,324.0825,m
1996,10,330.2075,m
1996,11,342.611,m
1996,12,368.334,m
1996,13,398.3905,m
1996,14,423.892,m
1996,15,436.1065,m
1996,16,431.4695,m
1996,17,409.311,m
1996,18,391.5145,m
1996,19,391.788,m
1996,20,417.7175,m
1996,21,454.4455,m
1996,22,464.2865,m
1996,23,459.662,m
1996,24,461.304,m
1996,25,458.607,m
1996,26,452.4255,m
1996,27,441.4325,m
1996,28,423.227,m
1996,29,417.971,m
1996,30,420.0845,m
1996,31,420.4865,m
1996,32,434.6615,m
1996,33,452.5625,m
1996,34,457.25,m
1996,35,457.635,m
1996,36,455.2835,m
1996,37,446.661,m
1996,38,425.493,m
1996,39,398.9735,m
1996,40,388.348,m
1996,41,372.985,m
1996,42,324.5885,m
1996,43,305.854,m
1996,44,288.733,m
1996,45,258.7375,m
1996,46,257.036,m
1996,47,259.5145,m
1996,48,261.3495,m
1996,49,246.2365,m
1996,50,216.0035,m
1996,51,199.7945,m
1996,52,199.553,m
1996,53,211.064,m
1996,54,216.665,m
1996,55,203.5035,m
1996,56,195.0775,m
1996,57,192.0995,m
1996,58,184.087,m
1996,59,173.8485,m
1996,60,165.7045,m
1996,61,155.9245,m
1996,62,140.3135,m
1996,63,128.625,m
1996,64,117.114,m
1996,65,101.8485,m
1996,66,94.456,m
1996,67,88.274,m
1996,68,79.707,m
1996,69,74.018,m
1996,70,67.7325,m
1996,71,63.39,m
1996,72,61.738,m
1996,73,57.022,m
1996,74,50.932,m
1996,75,45.31,m
1996,76,37.4405,m
1996,77,31.415,m
1996,78,28.233,m
1996,79,25.712,m
1996,80,21.728,m
1996,81,17.1985,m
1996,82,14.494,m
1996,83,12.261,m
1996,84,9.935,m
1996,85,7.824,m
1996,86,6.0465,m
1996,87,4.598,m
1996,88,3.4205,m
1996,89,2.501,m
1996,90,1.823,m
1996,91,1.3205,m
1996,92,0.926,m
1996,93,0.6215,m
1996,94,0.4015,m
1996,95,0.2565,m
1996,96,0.1605,m
1996,97,0.092,m
1996,98,0.0445,m
1996,99,0.0165,m
1996,100+,0.01,m
1997,0,346.6475,m
1997,1,357.0835,m
1997,2,369.3705,m
1997,3,378.5765,m
1997,4,381.2525,m
1997,5,371.803,m
1997,6,353.8205,m
1997,7,338.5355,m
1997,8,326.9865,m
1997,9,321.118,m
1997,10,323.3405,m
1997,11,329.6035,m
1997,12,342.5435,m
1997,13,368.589,m
1997,14,398.524,m
1997,15,424.68,m
1997,16,440.794,m
1997,17,440.2215,m
1997,18,416.2495,m
1997,19,393.8265,m
1997,20,390.4805,m
1997,21,410.8305,m
1997,22,442.849,m
1997,23,453.917,m
1997,24,453.9465,m
1997,25,459.1275,m
1997,26,457.498,m
1997,27,451.3585,m
1997,28,440.303,m
1997,29,422.095,m
1997,30,416.3945,m
1997,31,418.3705,m
1997,32,418.728,m
1997,33,432.889,m
1997,34,450.499,m
1997,35,454.4735,m
1997,36,455.1195,m
1997,37,453.2745,m
1997,38,443.9715,m
1997,39,421.74,m
1997,40,394.9375,m
1997,41,384.587,m
1997,42,368.8825,m
1997,43,320.4165,m
1997,44,302.5165,m
1997,45,285.3795,m
1997,46,255.4325,m
1997,47,254.492,m
1997,48,256.895,m
1997,49,257.9845,m
1997,50,242.765,m
1997,51,213.201,m
1997,52,197.41,m
1997,53,196.8405,m
1997,54,207.995,m
1997,55,213.527,m
1997,56,200.1785,m
1997,57,191.305,m
1997,58,188.2335,m
1997,59,180.389,m
1997,60,170.5385,m
1997,61,162.386,m
1997,62,152.599,m
1997,63,137.34,m
1997,64,125.7,m
1997,65,114.2235,m
1997,66,99.0755,m
1997,67,91.5725,m
1997,68,85.33,m
1997,69,76.882,m
1997,70,71.096,m
1997,71,64.7985,m
1997,72,60.265,m
1997,73,58.2615,m
1997,74,53.4985,m
1997,75,47.5215,m
1997,76,41.9965,m
1997,77,34.398,m
1997,78,28.656,m
1997,79,25.535,m
1997,80,23.0375,m
1997,81,19.2315,m
1997,82,15.049,m
1997,83,12.495,m
1997,84,10.3875,m
1997,85,8.3,m
1997,86,6.4545,m
1997,87,4.927,m
1997,88,3.692,m
1997,89,2.6985,m
1997,90,1.9335,m
1997,91,1.379,m
1997,92,0.9745,m
1997,93,0.663,m
1997,94,0.4275,m
1997,95,0.2615,m
1997,96,0.1565,m
1997,97,0.0935,m
1997,98,0.0525,m
1997,99,0.027,m
1997,100+,0.019,m
1998,0,335.588,m
1998,1,346.9265,m
1998,2,358.5545,m
1998,3,369.986,m
1998,4,377.421,m
1998,5,379.8365,m
1998,6,370.8345,m
1998,7,353.2505,m
1998,8,337.947,m
1998,9,326.4565,m
1998,10,320.6245,m
1998,11,322.617,m
1998,12,329.0165,m
1998,13,342.4855,m
1998,14,368.8445,m
1998,15,398.6485,m
1998,16,425.4475,m
1998,17,445.457,m
1998,18,448.9505,m
1998,19,423.176,m
1998,20,396.143,m
1998,21,389.1925,m
1998,22,403.974,m
1998,23,431.2905,m
1998,24,443.5835,m
1998,25,448.26,m
1998,26,456.9735,m
1998,27,456.4065,m
1998,28,450.3065,m
1998,29,439.187,m
1998,30,420.9785,m
1998,31,414.8345,m
1998,32,416.6705,m
1998,33,416.9785,m
1998,34,431.1205,m
1998,35,448.429,m
1998,36,451.68,m
1998,37,452.577,m
1998,38,451.2295,m
1998,39,441.241,m
1998,40,417.9435,m
1998,41,390.856,m
1998,42,380.7785,m
1998,43,364.7285,m
1998,44,316.1965,m
1998,45,299.1285,m
1998,46,281.9785,m
1998,47,252.083,m
1998,48,251.906,m
1998,49,254.2355,m
1998,50,254.5835,m
1998,51,239.262,m
1998,52,210.3695,m
1998,53,194.9945,m
1998,54,194.09,m
1998,55,204.88,m
1998,56,210.3365,m
1998,57,196.803,m
1998,58,187.484,m
1998,59,184.321,m
1998,60,176.649,m
1998,61,167.188,m
1998,62,159.024,m
1998,63,149.222,m
1998,64,134.309,m
1998,65,122.7135,m
1998,66,111.277,m
1998,67,96.258,m
1998,68,88.656,m
1998,69,82.3645,m
1998,70,74.0455,m
1998,71,68.165,m
1998,72,61.856,m
1998,73,57.1325,m
1998,74,54.78,m
1998,75,49.9745,m
1998,76,44.1185,m
1998,77,38.7065,m
1998,78,31.399,m
1998,79,25.9635,m
1998,80,22.9345,m
1998,81,20.4965,m
1998,82,16.8925,m
1998,83,13.068,m
1998,84,10.683,m
1998,85,8.716,m
1998,86,6.8675,m
1998,87,5.281,m
1998,88,3.9895,m
1998,89,2.95,m
1998,90,2.121,m
1998,91,1.491,m
1998,92,1.043,m
1998,93,0.722,m
1998,94,0.4785,m
1998,95,0.2965,m
1998,96,0.17,m
1998,97,0.0925,m
1998,98,0.051,m
1998,99,0.029,m
1998,100+,0.028,m
1999,0,324.3285,m
1999,1,336.1435,m
1999,2,348.4085,m
1999,3,360.208,m
1999,4,370.624,m
1999,5,376.282,m
1999,6,378.429,m
1999,7,369.866,m
1999,8,352.68,m
1999,9,337.3605,m
1999,10,325.9365,m
1999,11,320.148,m
1999,12,321.9085,m
1999,13,328.438,m
1999,14,342.4275,m
1999,15,369.0935,m
1999,16,398.7565,m
1999,17,426.1935,m
1999,18,450.0985,m
1999,19,457.669,m
1999,20,430.1075,m
1999,21,398.478,m
1999,22,387.9315,m
1999,23,397.1505,m
1999,24,419.7655,m
1999,25,433.278,m
1999,26,442.5945,m
1999,27,454.8365,m
1999,28,455.329,m
1999,29,449.2685,m
1999,30,438.088,m
1999,31,419.8785,m
1999,32,413.288,m
1999,33,414.981,m
1999,34,415.234,m
1999,35,429.348,m
1999,36,446.3455,m
1999,37,448.864,m
1999,38,450.004,m
1999,39,449.1475,m
1999,40,438.471,m
1999,41,414.1055,m
1999,42,386.733,m
1999,43,376.924,m
1999,44,360.5275,m
1999,45,311.9325,m
1999,46,295.698,m
1999,47,278.537,m
1999,48,248.698,m
1999,49,249.286,m
1999,50,251.5455,m
1999,51,251.153,m
1999,52,235.73,m
1999,53,207.5095,m
1999,54,192.5485,m
1999,55,191.3045,m
1999,56,201.7225,m
1999,57,207.101,m
1999,58,193.385,m
1999,59,183.624,m
1999,60,180.373,m
1999,61,172.875,m
1999,62,163.799,m
1999,63,155.6155,m
1999,64,145.7895,m
1999,65,131.2205,m
1999,66,119.6735,m
1999,67,108.2845,m
1999,68,93.409,m
1999,69,85.721,m
1999,70,79.3895,m
1999,71,71.2015,m
1999,72,65.227,m
1999,73,58.9085,m
1999,74,53.997,m
1999,75,51.2975,m
1999,76,46.458,m
1999,77,40.738,m
1999,78,35.459,m
1999,79,28.466,m
1999,80,23.3615,m
1999,81,20.455,m
1999,82,18.109,m
1999,83,14.7265,m
1999,84,11.2655,m
1999,85,9.061,m
1999,86,7.243,m
1999,87,5.6315,m
1999,88,4.291,m
1999,89,3.2175,m
1999,90,2.354,m
1999,91,1.6685,m
1999,92,1.155,m
1999,93,0.796,m
1999,94,0.545,m
1999,95,0.355,m
1999,96,0.213,m
1999,97,0.112,m
1999,98,0.051,m
1999,99,0.024,m
1999,100+,0.03,m
2000,0,319.322,m
2000,1,324.3365,m
2000,2,337.596,m
2000,3,349.8425,m
2000,4,361.7455,m
2000,5,371.091,m
2000,6,375.1445,m
2000,7,377.124,m
2000,8,368.922,m
2000,9,352.0945,m
2000,10,336.7465,m
2000,11,325.5465,m
2000,12,319.7385,m
2000,13,321.304,m
2000,14,328.132,m
2000,15,342.855,m
2000,16,369.6735,m
2000,17,399.048,m
2000,18,426.999,m
2000,19,454.419,m
2000,20,464.9385,m
2000,21,435.2365,m
2000,22,399.9235,m
2000,23,386.4135,m
2000,24,390.521,m
2000,25,409.0535,m
2000,26,423.959,m
2000,27,437.5845,m
2000,28,452.901,m
2000,29,454.275,m
2000,30,448.235,m
2000,31,436.9695,m
2000,32,418.8025,m
2000,33,411.7215,m
2000,34,413.414,m
2000,35,413.4945,m
2000,36,427.7065,m
2000,37,444.229,m
2000,38,446.0355,m
2000,39,447.512,m
2000,40,446.994,m
2000,41,435.4975,m
2000,42,410.3435,m
2000,43,382.6815,m
2000,44,373.133,m
2000,45,356.22,m
2000,46,307.825,m
2000,47,292.4155,m
2000,48,275.0995,m
2000,49,245.4235,m
2000,50,246.748,m
2000,51,248.7935,m
2000,52,247.803,m
2000,53,232.275,m
2000,54,204.7125,m
2000,55,190.039,m
2000,56,188.4795,m
2000,57,198.5765,m
2000,58,203.9025,m
2000,59,190.0115,m
2000,60,179.813,m
2000,61,176.5215,m
2000,62,169.153,m
2000,63,160.4065,m
2000,64,152.1955,m
2000,65,142.3555,m
2000,66,128.101,m
2000,67,116.6145,m
2000,68,105.265,m
2000,69,90.541,m
2000,70,82.78,m
2000,71,76.399,m
2000,72,68.352,m
2000,73,62.2675,m
2000,74,55.9635,m
2000,75,50.835,m
2000,76,47.848,m
2000,77,42.9855,m
2000,78,37.439,m
2000,79,32.285,m
2000,80,25.6485,m
2000,81,20.8855,m
2000,82,18.119,m
2000,83,15.869,m
2000,84,12.725,m
2000,85,9.638,m
2000,86,7.6225,m
2000,87,5.9695,m
2000,88,4.5845,m
2000,89,3.469,m
2000,90,2.588,m
2000,91,1.8765,m
2000,92,1.3145,m
2000,93,0.8975,m
2000,94,0.6135,m
2000,95,0.419,m
2000,96,0.271,m
2000,97,0.1575,m
2000,98,0.0745,m
2000,99,0.026,m
2000,100+,0.024,m
2001,0,303.9305,m
2001,1,318.851,m
2001,2,324.8425,m
2001,3,338.0215,m
2001,4,350.04,m
2001,5,362.3975,m
2001,6,370.5905,m
2001,7,374.0695,m
2001,8,376.3525,m
2001,9,368.076,m
2001,10,351.3865,m
2001,11,336.0615,m
2001,12,325.7915,m
2001,13,319.7035,m
2001,14,321.4565,m
2001,15,329.6935,m
2001,16,346.1085,m
2001,17,372.193,m
2001,18,400.4235,m
2001,19,427.871,m
2001,20,455.693,m
2001,21,462.9785,m
2001,22,430.18,m
2001,23,396.436,m
2001,24,383.625,m
2001,25,385.54,m
2001,26,403.337,m
2001,27,420.2175,m
2001,28,436.028,m
2001,29,451.938,m
2001,30,453.26,m
2001,31,447.1085,m
2001,32,435.6865,m
2001,33,417.747,m
2001,34,410.11,m
2001,35,412.4405,m
2001,36,411.9205,m
2001,37,426.749,m
2001,38,442.027,m
2001,39,443.358,m
2001,40,445.5215,m
2001,41,444.4425,m
2001,42,431.7405,m
2001,43,407.227,m
2001,44,379.2515,m
2001,45,369.755,m
2001,46,351.719,m
2001,47,304.8395,m
2001,48,290.0615,m
2001,49,271.933,m
2001,50,242.9155,m
2001,51,244.6675,m
2001,52,245.9265,m
2001,53,245.121,m
2001,54,229.486,m
2001,55,202.371,m
2001,56,187.3575,m
2001,57,185.6585,m
2001,58,195.726,m
2001,59,201.1255,m
2001,60,187.0735,m
2001,61,176.4945,m
2001,62,173.3735,m
2001,63,165.887,m
2001,64,157.2165,m
2001,65,149.006,m
2001,66,139.189,m
2001,67,125.09,m
2001,68,113.6685,m
2001,69,102.2485,m
2001,70,87.653,m
2001,71,79.8405,m
2001,72,73.3675,m
2001,73,65.488,m
2001,74,59.237,m
2001,75,53.0385,m
2001,76,47.5955,m
2001,77,44.596,m
2001,78,39.735,m
2001,79,34.447,m
2001,80,29.2795,m
2001,81,23.1055,m
2001,82,18.6315,m
2001,83,15.945,m
2001,84,13.689,m
2001,85,10.813,m
2001,86,8.16,m
2001,87,6.3575,m
2001,88,4.9225,m
2001,89,3.742,m
2001,90,2.806,m
2001,91,2.063,m
2001,92,1.4655,m
2001,93,0.9995,m
2001,94,0.6615,m
2001,95,0.441,m
2001,96,0.295,m
2001,97,0.1875,m
2001,98,0.106,m
2001,99,0.048,m
2001,100+,0.0305,m
2002,0,275.9495,m
2002,1,303.807,m
2002,2,318.9935,m
2002,3,324.524,m
2002,4,337.346,m
2002,5,349.5375,m
2002,6,362.087,m
2002,7,370.05,m
2002,8,373.5035,m
2002,9,375.696,m
2002,10,367.144,m
2002,11,350.4935,m
2002,12,335.957,m
2002,13,326.314,m
2002,14,320.1535,m
2002,15,322.9865,m
2002,16,333.7385,m
2002,17,351.102,m
2002,18,375.7205,m
2002,19,402.178,m
2002,20,427.15,m
2002,21,449.557,m
2002,22,451.748,m
2002,23,420.4755,m
2002,24,391.5105,m
2002,25,381.6945,m
2002,26,384.5845,m
2002,27,402.5555,m
2002,28,419.7395,m
2002,29,435.432,m
2002,30,451.0235,m
2002,31,452.1855,m
2002,32,445.8055,m
2002,33,434.453,m
2002,34,416.528,m
2002,35,409.084,m
2002,36,411.4895,m
2002,37,411.0445,m
2002,38,425.692,m
2002,39,439.8625,m
2002,40,441.218,m
2002,41,443.299,m
2002,42,440.992,m
2002,43,428.516,m
2002,44,404.624,m
2002,45,376.298,m
2002,46,365.9875,m
2002,47,348.149,m
2002,48,302.743,m
2002,49,287.8365,m
2002,50,269.42,m
2002,51,240.899,m
2002,52,242.3625,m
2002,53,243.619,m
2002,54,243.0075,m
2002,55,227.177,m
2002,56,199.8555,m
2002,57,184.6255,m
2002,58,183.054,m
2002,59,193.213,m
2002,60,198.696,m
2002,61,184.4935,m
2002,62,173.786,m
2002,63,170.6345,m
2002,64,162.774,m
2002,65,154.193,m
2002,66,146.051,m
2002,67,136.092,m
2002,68,122.1755,m
2002,69,110.715,m
2002,70,99.196,m
2002,71,84.762,m
2002,72,76.8455,m
2002,73,70.3245,m
2002,74,62.533,m
2002,75,56.2365,m
2002,76,49.993,m
2002,77,44.511,m
2002,78,41.5055,m
2002,79,36.7665,m
2002,80,31.58,m
2002,81,26.525,m
2002,82,20.7685,m
2002,83,16.541,m
2002,84,13.8255,m
2002,85,11.5965,m
2002,86,9.058,m
2002,87,6.84,m
2002,88,5.3055,m
2002,89,4.075,m
2002,90,3.065,m
2002,91,2.2605,m
2002,92,1.6215,m
2002,93,1.1125,m
2002,94,0.724,m
2002,95,0.4525,m
2002,96,0.284,m
2002,97,0.183,m
2002,98,0.1155,m
2002,99,0.068,m
2002,100+,0.0555,m
2003,0,258.339,m
2003,1,274.69,m
2003,2,304.5045,m
2003,3,319.267,m
2003,4,324.2215,m
2003,5,336.6815,m
2003,6,349.0395,m
2003,7,361.7775,m
2003,8,369.51,m
2003,9,372.9405,m
2003,10,375.048,m
2003,11,366.2255,m
2003,12,349.611,m
2003,13,335.857,m
2003,14,326.8365,m
2003,15,320.5985,m
2003,16,324.5075,m
2003,17,337.77,m
2003,18,356.082,m
2003,19,379.2395,m
2003,20,403.9335,m
2003,21,426.4395,m
2003,22,443.4405,m
2003,23,440.539,m
2003,24,410.79,m
2003,25,386.599,m
2003,26,379.773,m
2003,27,383.635,m
2003,28,401.78,m
2003,29,419.266,m
2003,30,434.8425,m
2003,31,450.1155,m
2003,32,451.1165,m
2003,33,444.504,m
2003,34,433.216,m
2003,35,415.3,m
2003,36,408.04,m
2003,37,410.515,m
2003,38,410.138,m
2003,39,424.5985,m
2003,40,437.6545,m
2003,41,439.0315,m
2003,42,441.025,m
2003,43,437.4855,m
2003,44,425.2295,m
2003,45,401.9595,m
2003,46,373.2825,m
2003,47,362.1565,m
2003,48,344.5155,m
2003,49,300.588,m
2003,50,285.5575,m
2003,51,266.8485,m
2003,52,238.828,m
2003,53,239.994,m
2003,54,241.2375,m
2003,55,240.815,m
2003,56,224.7875,m
2003,57,197.2665,m
2003,58,181.8255,m
2003,59,180.381,m
2003,60,190.628,m
2003,61,196.1845,m
2003,62,181.825,m
2003,63,170.98,m
2003,64,167.7835,m
2003,65,159.5395,m
2003,66,151.0445,m
2003,67,142.9765,m
2003,68,132.885,m
2003,69,119.1625,m
2003,70,107.6755,m
2003,71,96.0565,m
2003,72,81.789,m
2003,73,73.7715,m
2003,74,67.1995,m
2003,75,59.499,m
2003,76,53.162,m
2003,77,46.882,m
2003,78,41.3825,m
2003,79,38.395,m
2003,80,33.806,m
2003,81,28.754,m
2003,82,23.8385,m
2003,83,18.5195,m
2003,84,14.558,m
2003,85,11.837,m
2003,86,9.657,m
2003,87,7.4585,m
2003,88,5.6695,m
2003,89,4.3985,m
2003,90,3.367,m
2003,91,2.515,m
2003,92,1.83,m
2003,93,1.2815,m
2003,94,0.8465,m
2003,95,0.5205,m
2003,96,0.2995,m
2003,97,0.171,m
2003,98,0.1045,m
2003,99,0.067,m
2003,100+,0.0755,m
2004,0,245.58,m
2004,1,256.4085,m
2004,2,274.142,m
2004,3,305.3215,m
2004,4,319.556,m
2004,5,323.93,m
2004,6,336.023,m
2004,7,348.545,m
2004,8,361.4695,m
2004,9,368.9735,m
2004,10,372.386,m
2004,11,374.412,m
2004,12,365.317,m
2004,13,348.7315,m
2004,14,335.7565,m
2004,15,327.3525,m
2004,16,321.033,m
2004,17,326.0135,m
2004,18,341.788,m
2004,19,361.0515,m
2004,20,382.756,m
2004,21,405.694,m
2004,22,425.742,m
2004,23,437.3385,m
2004,24,429.3445,m
2004,25,401.1135,m
2004,26,381.6915,m
2004,27,377.853,m
2004,28,382.6865,m
2004,29,401.003,m
2004,30,418.793,m
2004,31,434.2515,m
2004,32,449.2055,m
2004,33,450.0415,m
2004,34,443.191,m
2004,35,431.9615,m
2004,36,414.0465,m
2004,37,406.964,m
2004,38,409.5005,m
2004,39,409.185,m
2004,40,423.4515,m
2004,41,435.387,m
2004,42,436.7785,m
2004,43,438.6765,m
2004,44,433.896,m
2004,45,421.857,m
2004,46,399.206,m
2004,47,370.1785,m
2004,48,358.2325,m
2004,49,340.7875,m
2004,50,298.347,m
2004,51,283.1885,m
2004,52,264.1835,m
2004,53,236.662,m
2004,54,237.5155,m
2004,55,238.7365,m
2004,56,238.497,m
2004,57,222.2785,m
2004,58,194.5695,m
2004,59,178.9225,m
2004,60,177.601,m
2004,61,187.9205,m
2004,62,193.5305,m
2004,63,179.004,m
2004,64,168.01,m
2004,65,164.752,m
2004,66,156.118,m
2004,67,147.7125,m
2004,68,139.725,m
2004,69,129.511,m
2004,70,115.996,m
2004,71,104.4845,m
2004,72,92.7665,m
2004,73,78.674,m
2004,74,70.556,m
2004,75,63.9325,m
2004,76,56.329,m
2004,77,49.963,m
2004,78,43.6675,m
2004,79,38.1755,m
2004,80,35.235,m
2004,81,30.8295,m
2004,82,25.9475,m
2004,83,21.2035,m
2004,84,16.344,m
2004,85,12.668,m
2004,86,9.963,m
2004,87,7.853,m
2004,88,5.9985,m
2004,89,4.631,m
2004,90,3.6195,m
2004,91,2.7775,m
2004,92,2.074,m
2004,93,1.4975,m
2004,94,1.0265,m
2004,95,0.6505,m
2004,96,0.373,m
2004,97,0.189,m
