Country,Year,Sex,Age,Exposure,M
USA,1990,female,64,1159891.92,0.012309
USA,1990,total,64,2140534.79,0.016753
USA,1990,male,65,953596.69,0.024791
USA,1990,female,65,1148698.44,0.013804
USA,1990,total,65,2102295.13,0.018787
USA,1990,male,66,924817.16,0.026376
USA,1990,female,66,1123969.73,0.014858
USA,1990,total,66,2048786.89,0.020057
USA,1990,male,67,909467.94,0.027853
USA,1990,female,67,1115269.25,0.015838
USA,1990,total,67,2024737.19,0.021235
USA,1990,male,68,862783.31,0.031298
USA,1990,female,68,1076288.85,0.017606
USA,1990,total,68,1939072.16,0.023698
USA,1990,male,69,847374.79,0.033112
USA,1990,female,69,1077159.08,0.01839
USA,1990,total,69,1924533.87,0.024872
USA,1990,male,70,785181.41,0.036628
USA,1990,female,70,1012200.66,0.020857
USA,1990,total,70,1797382.08,0.027747
USA,1990,male,71,734164.4,0.038585
USA,1990,female,71,964683.62,0.022071
USA,1990,total,71,1698848.02,0.029208
USA,1990,male,72,685851.11,0.043297
USA,1990,female,72,917793.52,0.024501
USA,1990,total,72,1603644.64,0.032539
USA,1990,male,73,630297.78,0.047706
USA,1990,female,73,868848.33,0.026892
USA,1990,total,73,1499146.1,0.035643
USA,1990,male,74,601467.7,0.051356
USA,1990,female,74,851404.71,0.028971
USA,1990,total,74,1452872.41,0.038238
USA,1990,male,75,569726.06,0.055279
USA,1990,female,75,828199.1,0.031823
USA,1990,total,75,1397925.16,0.041383
USA,1990,male,76,523536.4,0.06155
USA,1990,female,76,781147.23,0.035585
USA,1990,total,76,1304683.63,0.046004
USA,1990,male,77,481586.66,0.067049
USA,1990,female,77,748549.25,0.038651
USA,1990,total,77,1230135.91,0.049769
USA,1990,male,78,442045.64,0.070064
USA,1990,female,78,711369.9,0.041443
USA,1990,total,78,1153415.54,0.052412
USA,1990,male,79,397055.15,0.077766
USA,1990,female,79,666955.74,0.046012
USA,1990,total,79,1064010.89,0.057862
USA,1990,male,80,339506.9,0.089074
USA,1990,female,80,598333.53,0.053189
USA,1990,total,80,937840.43,0.06618
USA,1990,male,81,300278.66,0.096686
USA,1990,female,81,550334.05,0.057868
USA,1990,total,81,850612.7,0.071572
USA,1990,male,82,266167.52,0.104567
USA,1990,female,82,509932.74,0.064751
USA,1990,total,82,776100.26,0.078406
USA,1990,male,83,228835.26,0.114476
USA,1990,female,83,459744.54,0.071865
USA,1990,total,83,688579.8,0.086026
USA,1990,male,84,195500.29,0.12383
USA,1990,female,84,414084.06,0.079834
USA,1990,total,84,609584.35,0.093944
USA,1990,male,85,166591.23,0.133881
USA,1990,female,85,369772.54,0.088635
USA,1990,total,85,536363.77,0.102688
USA,1990,male,86,139591.89,0.148203
USA,1990,female,86,325048.85,0.098868
USA,1990,total,86,464640.74,0.11369
USA,1990,male,87,116359.33,0.158485
USA,1990,female,87,286324.68,0.109083
USA,1990,total,87,402684.02,0.123358
USA,1990,male,88,92523.2,0.172382
USA,1990,female,88,239700.64,0.118395
USA,1990,total,88,332223.84,0.13343
USA,1990,male,89,75931.11,0.189295
USA,1990,female,89,208599.42,0.136546
USA,1990,total,89,284530.53,0.150623
USA,1990,male,90,59784.57,0.206768
USA,1990,female,90,172580.83,0.151146
USA,1990,total,90,232365.4,0.165456
USA,1990,male,91,45055.91,0.221134
USA,1990,female,91,137150.93,0.163217
USA,1990,total,91,182206.85,0.177539
USA,1990,male,92,35608.4,0.240544
USA,1990,female,92,114705.26,0.18157
USA,1990,total,92,150313.66,0.19554
USA,1990,male,93,27153.7,0.266001
USA,1990,female,93,91311.5,0.203699
USA,1990,total,93,118465.2,0.21798
USA,1990,male,94,20809.89,0.283422
USA,1990,female,94,73544.74,0.218966
USA,1990,total,94,94354.63,0.233181
USA,1990,male,95,15240.14,0.297932
USA,1990,female,95,55670.77,0.243083
USA,1990,total,95,70910.91,0.254871
USA,1990,male,96,10656.71,0.328355
USA,1990,female,96,40668.16,0.268166
USA,1990,total,96,51324.86,0.280663
USA,1990,male,97,7349.68,0.348568
USA,1990,female,97,29907.22,0.288766
USA,1990,total,97,37256.89,0.300563
USA,1990,male,98,4837.93,0.385625
USA,1990,female,98,20922.1,0.296428
USA,1990,total,98,25760.03,0.31318
USA,1990,male,99,3154.82,0.385572
USA,1990,female,99,14217.94,0.336063
USA,1990,total,99,17372.76,0.345054
USA,1990,male,100,2128.58,0.410273
USA,1990,female,100,9685.44,0.354349
USA,1990,total,100,11814.02,0.364425
USA,1990,male,101,1348.9,0.427897
USA,1990,female,101,6368.44,0.389769
USA,1990,total,101,7717.34,0.396433
USA,1990,male,102,805.58,0.434608
USA,1990,female,102,3809.64,0.407477
USA,1990,total,102,4615.22,0.412212
USA,1990,male,103,470.02,0.478852
USA,1990,female,103,2267.72,0.394727
USA,1990,total,103,2737.74,0.40917
USA,1990,male,104,275.4,0.570258
USA,1990,female,104,1445.2,0.417991
USA,1990,total,104,1720.6,0.442363
USA,1990,male,105,174.73,0.532484
USA,1990,female,105,869.88,0.492089
USA,1990,total,105,1044.61,0.498846
USA,1990,male,106,114.7,0.470954
USA,1990,female,106,491.81,0.449418
USA,1990,total,106,606.52,0.453491
USA,1990,male,107,66.88,0.583462
USA,1990,female,107,269.64,0.548954
USA,1990,total,107,336.52,0.555812
USA,1990,male,108,39.26,0.483953
USA,1990,female,108,174.38,0.476096
USA,1990,total,108,213.64,0.47754
USA,1990,male,109,28.09,0.462798
USA,1990,female,109,108.26,0.369475
USA,1990,total,109,136.35,0.388701
USA,1990,male,110,38.54,0.596757
USA,1990,female,110,138.89,0.554481
USA,1990,total,110,177.43,0.563664
USA,1991,male,0,2043851.17,0.010366
USA,1991,female,0,1952165.68,0.008151
USA,1991,total,0,3996016.85,0.009284
USA,1991,male,1,2012728.7,7.84e-4
USA,1991,female,1,1921319.83,7.02e-4
USA,1991,total,1,3934048.53,7.44e-4
USA,1991,male,2,1957256.31,5.26e-4
USA,1991,female,2,1865379.19,4.39e-4
USA,1991,total,2,3822635.5,4.84e-4
USA,1991,male,3,1907512.96,4.26e-4
USA,1991,female,3,1820879.95,3.3e-4
USA,1991,total,3,3728392.92,3.79e-4
USA,1991,male,4,1906803.99,3.33e-4
USA,1991,female,4,1819545.98,2.39e-4
USA,1991,total,4,3726349.97,2.87e-4
USA,1991,male,5,1900913.76,3.04e-4
USA,1991,female,5,1811092.03,2.13e-4
USA,1991,total,5,3712005.79,2.59e-4
USA,1991,male,6,1879343.04,2.46e-4
USA,1991,female,6,1792783.62,2.02e-4
USA,1991,total,6,3672126.66,2.25e-4
USA,1991,male,7,1846972.61,2.26e-4
USA,1991,female,7,1763124.63,1.65e-4
USA,1991,total,7,3610097.24,1.96e-4
USA,1991,male,8,1806190.71,2.29e-4
USA,1991,female,8,1723105.77,1.78e-4
USA,1991,total,8,3529296.47,2.04e-4
USA,1991,male,9,1922193.6,2.22e-4
USA,1991,female,9,1828826.36,1.65e-4
USA,1991,total,9,3751019.95,1.94e-4
USA,1991,male,10,1917065.38,2.35e-4
USA,1991,female,10,1821088.43,1.58e-4
USA,1991,total,10,3738153.8,1.97e-4
USA,1991,male,11,1861825.8,2.65e-4
USA,1991,female,11,1773348.79,1.53e-4
USA,1991,total,11,3635174.59,2.11e-4
USA,1991,male,12,1805461.79,2.6e-4
USA,1991,female,12,1721794.14,1.81e-4
USA,1991,total,12,3527255.93,2.22e-4
USA,1991,male,13,1758929.99,3.82e-4
USA,1991,female,13,1677408.75,1.71e-4
USA,1991,total,13,3436338.74,2.79e-4
USA,1991,male,14,1753922.85,5.15e-4
USA,1991,female,14,1665951.37,2.52e-4
USA,1991,total,14,3419874.22,3.87e-4
USA,1991,male,15,1715666.65,6.99e-4
USA,1991,female,15,1625222.46,3.38e-4
USA,1991,total,15,3340889.11,5.23e-4
USA,1991,male,16,1732707.07,0.001068
USA,1991,female,16,1631419.08,4.6e-4
USA,1991,total,16,3364126.16,7.73e-4
USA,1991,male,17,1747853.52,0.001289
USA,1991,female,17,1639786.08,4.89e-4
USA,1991,total,17,3387639.6,9.02e-4
USA,1991,male,18,1763596.88,0.001659
USA,1991,female,18,1680002.45,5.26e-4
USA,1991,total,18,3443599.33,0.001106
USA,1991,male,19,1940254.45,0.001613
USA,1991,female,19,1864696.21,5.18e-4
USA,1991,total,19,3804950.65,0.001076
USA,1991,male,20,2062278.66,0.001623
USA,1991,female,20,1982433.78,5e-4
USA,1991,total,20,4044712.45,0.001073
USA,1991,male,21,2007154.41,0.001694
USA,1991,female,21,1927770.66,5.45e-4
USA,1991,total,21,3934925.08,0.001131
USA,1991,male,22,1922864.74,0.001703
USA,1991,female,22,1848957.39,5.19e-4
USA,1991,total,22,3771822.12,0.001123
USA,1991,male,23,1864329.65,0.001666
USA,1991,female,23,1802682.99,5.07e-4
USA,1991,total,23,3667012.64,0.001096
USA,1991,male,24,1933960.41,0.001585
USA,1991,female,24,1883945.46,5.52e-4
USA,1991,total,24,3817905.87,0.001075
USA,1991,male,25,1969883.56,0.001681
USA,1991,female,25,1931814.61,5.64e-4
USA,1991,total,25,3901698.18,0.001128
USA,1991,male,26,2042348.36,0.001733
USA,1991,female,26,2024723.73,5.93e-4
USA,1991,total,26,4067072.09,0.001166
USA,1991,male,27,2133808.55,0.001845
USA,1991,female,27,2112058.7,6.4e-4
USA,1991,total,27,4245867.26,0.001246
USA,1991,male,28,2072648.14,0.001925
USA,1991,female,28,2061408.02,6.69e-4
USA,1991,total,28,4134056.17,0.0012979999999999999
USA,1991,male,29,2283831.88,0.001853
USA,1991,female,29,2270101.64,6.5e-4
USA,1991,total,29,4553933.52,0.001253
USA,1991,male,30,2278871.13,0.002014
USA,1991,female,30,2276897.37,7.65e-4
USA,1991,total,30,4555768.5,0.00139
USA,1991,male,31,2199751.32,0.002164
USA,1991,female,31,2206446.48,8.38e-4
USA,1991,total,31,4406197.8,0.0015
USA,1991,male,32,2208550.5,0.002209
USA,1991,female,32,2221888.9,7.94e-4
USA,1991,total,32,4430439.39,0.0015
USA,1991,male,33,2181606.93,0.002349
USA,1991,female,33,2208319.28,8.8e-4
USA,1991,total,33,4389926.21,0.00161
USA,1991,male,34,2249010.8,0.00239
USA,1991,female,34,2252179.65,9.49e-4
USA,1991,total,34,4501190.45,0.001669
USA,1991,male,35,2173336.88,0.002511
USA,1991,female,35,2191180,0.001039
USA,1991,total,35,4364516.88,0.001772
USA,1991,male,36,2078402.86,0.002723
USA,1991,female,36,2110518.28,0.001062
USA,1991,total,36,4188921.14,0.001886
USA,1991,male,37,2045793.06,0.002828
USA,1991,female,37,2081846.86,0.001131
USA,1991,total,37,4127639.93,0.001972
USA,1991,male,38,1885519.6,0.003049
USA,1991,female,38,1927593.56,0.001321
USA,1991,total,38,3813113.17,0.002175
USA,1991,male,39,2018327.17,0.002919
USA,1991,female,39,2046283.29,0.001277
USA,1991,total,39,4064610.47,0.002092
USA,1991,male,40,1919716.16,0.003178
USA,1991,female,40,1961383.23,0.001396
USA,1991,total,40,3881099.39,0.002278
USA,1991,male,41,1818713.33,0.003365
USA,1991,female,41,1869852.19,0.001528
USA,1991,total,41,3688565.51,0.002434
USA,1991,male,42,1801336.1,0.003523
USA,1991,female,42,1851191.83,0.001638
USA,1991,total,42,3652527.93,0.002568
USA,1991,male,43,1772806.53,0.003596
USA,1991,female,43,1833563.65,0.001783
USA,1991,total,43,3606370.19,0.002674
USA,1991,male,44,1905172.88,0.003711
USA,1991,female,44,1937650.04,0.001883
USA,1991,total,44,3842822.92,0.002789
USA,1991,male,45,1458757.43,0.004174
USA,1991,female,45,1501759.32,0.002167
USA,1991,total,45,2960516.75,0.003156
USA,1991,male,46,1386961.41,0.004597
USA,1991,female,46,1439980.79,0.002467
USA,1991,total,46,2826942.21,0.003512
USA,1991,male,47,1399916.97,0.004884
USA,1991,female,47,1459697.68,0.002599
USA,1991,total,47,2859614.65,0.003718
USA,1991,male,48,1376456.48,0.005526
USA,1991,female,48,1438924.76,0.002966
USA,1991,total,48,2815381.24,0.004217
USA,1991,male,49,1349796.01,0.005531
USA,1991,female,49,1401134.48,0.003149
USA,1991,total,49,2750930.49,0.004318
USA,1991,male,50,1242719.25,0.00616
USA,1991,female,50,1301466.75,0.003496
USA,1991,total,50,2544186.01,0.004797
USA,1991,male,51,1149035.62,0.006689
USA,1991,female,51,1209361.17,0.003962
USA,1991,total,51,2358396.79,0.005291
USA,1991,male,52,1121573.61,0.007438
USA,1991,female,52,1185952.1,0.004218
USA,1991,total,52,2307525.71,0.005783
USA,1991,male,53,1101931.28,0.007934
USA,1991,female,53,1171799.05,0.004583
USA,1991,total,53,2273730.32,0.006207
USA,1991,male,54,1076391.51,0.008599
USA,1991,female,54,1148314.61,0.00493
USA,1991,total,54,2224706.12,0.006706
USA,1991,male,55,1034769.29,0.009748
USA,1991,female,55,1115414.68,0.005695
USA,1991,total,55,2150183.97,0.007645
USA,1991,male,56,1040740.96,0.010827
USA,1991,female,56,1126812.39,0.006063
USA,1991,total,56,2167553.35,0.00835
USA,1991,male,57,998904.68,0.011554
USA,1991,female,57,1086746.57,0.00667
USA,1991,total,57,2085651.25,0.009009
USA,1991,male,58,941396.53,0.013286
USA,1991,female,58,1032605.71,0.007713
USA,1991,total,58,1974002.23,0.010371
USA,1991,male,59,1000472.04,0.013936
USA,1991,female,59,1101774.93,0.007997
USA,1991,total,59,2102246.97,0.010823
USA,1991,male,60,993482.53,0.015499
USA,1991,female,60,1121776.89,0.008686
USA,1991,total,60,2115259.42,0.011886
USA,1991,male,61,989440.7,0.017137
USA,1991,female,61,1106043.5,0.00993
USA,1991,total,61,2095484.2,0.013333
USA,1991,male,62,984192.58,0.018453
USA,1991,female,62,1116401.23,0.01038
USA,1991,total,62,2100593.81,0.014163
USA,1991,male,63,992728.17,0.020108
USA,1991,female,63,1131427.75,0.011367
USA,1991,total,63,2124155.92,0.015452
USA,1991,male,64,984793.31,0.021993
USA,1991,female,64,1156197.42,0.012317
USA,1991,total,64,2140990.73,0.016768
USA,1991,male,65,947342.19,0.023918
USA,1991,female,65,1137773.36,0.01343
USA,1991,total,65,2085115.55,0.018195
USA,1991,male,66,927484.68,0.025951
USA,1991,female,66,1126797.81,0.014702
USA,1991,total,66,2054282.49,0.019781
USA,1991,male,67,910036.46,0.028036
USA,1991,female,67,1115131.47,0.015875
USA,1991,total,67,2025167.93,0.02134
USA,1991,male,68,859549.62,0.030254
USA,1991,female,68,1072281.4,0.017175
USA,1991,total,68,1931831.02,0.022994
USA,1991,male,69,855274.15,0.032949
USA,1991,female,69,1085964.07,0.018538
USA,1991,total,69,1941238.22,0.024887
USA,1991,male,70,819013.98,0.035559
USA,1991,female,70,1048522.5,0.020088
USA,1991,total,70,1867536.47,0.026873
USA,1991,male,71,757362.83,0.039484
USA,1991,female,71,986177.79,0.022545
USA,1991,total,71,1743540.62,0.029903
USA,1991,male,72,709240.79,0.041298
USA,1991,female,72,937588.16,0.024118
USA,1991,total,72,1646828.95,0.031517
USA,1991,male,73,645412.98,0.047317
USA,1991,female,73,885342.75,0.027079
USA,1991,total,73,1530755.72,0.035612
USA,1991,male,74,610719.29,0.050172
USA,1991,female,74,858126.4,0.028988
USA,1991,total,74,1468845.68,0.037796
USA,1991,male,75,578493.84,0.054487
USA,1991,female,75,832931.28,0.031205
USA,1991,total,75,1411425.11,0.040747
USA,1991,male,76,537511.86,0.059345
USA,1991,female,76,793534.54,0.035059
USA,1991,total,76,1331046.4,0.044866
USA,1991,male,77,493492.01,0.065705
USA,1991,female,77,758487.48,0.037888
USA,1991,total,77,1251979.48,0.048853
USA,1991,male,78,456941.75,0.069475
USA,1991,female,78,733041.63,0.041026
USA,1991,total,78,1189983.37,0.05195
USA,1991,male,79,411828.37,0.074489
USA,1991,female,79,682164.96,0.045336
USA,1991,total,79,1093993.32,0.05631
USA,1991,male,80,347963.7,0.087651
USA,1991,female,80,607929.15,0.052263
USA,1991,total,80,955892.85,0.065145
USA,1991,male,81,309708.51,0.09496
USA,1991,female,81,566228.68,0.058135
USA,1991,total,81,875937.19,0.071155
USA,1991,male,82,271841.77,0.103352
USA,1991,female,82,517953.4,0.063652
USA,1991,total,82,789795.17,0.077316
USA,1991,male,83,238765.25,0.114992
USA,1991,female,83,476752.38,0.071208
USA,1991,total,83,715517.63,0.085818
USA,1991,male,84,203241.63,0.124326
USA,1991,female,84,426594.53,0.078194
USA,1991,total,84,629836.16,0.093081
USA,1991,male,85,171812.07,0.135797
USA,1991,female,85,381033.45,0.086708
USA,1991,total,85,552845.53,0.101964
USA,1991,male,86,144850.04,0.145749
USA,1991,female,86,337172.61,0.096532
USA,1991,total,86,482022.65,0.111322
USA,1991,male,87,119912.7,0.158745
USA,1991,female,87,293434.59,0.108402
USA,1991,total,87,413347.3,0.123006
USA,1991,male,88,98762.99,0.170901
USA,1991,female,88,255643.66,0.119533
USA,1991,total,88,354406.65,0.133848
USA,1991,male,89,77358.78,0.186583
USA,1991,female,89,211422.72,0.132354
USA,1991,total,89,288781.5,0.146881
USA,1991,male,90,62381.9,0.204334
USA,1991,female,90,181109.49,0.148337
USA,1991,total,90,243491.38,0.162683
USA,1991,male,91,48387.91,0.22382
USA,1991,female,91,147724.15,0.165521
USA,1991,total,91,196112.06,0.179905
USA,1991,male,92,35763.04,0.236762
USA,1991,female,92,115497.13,0.180993
USA,1991,total,92,151260.17,0.194179
USA,1991,male,93,27743.27,0.257851
USA,1991,female,93,94670.81,0.199839
USA,1991,total,93,122414.08,0.212987
USA,1991,male,94,20650.37,0.281553
USA,1991,female,94,74081.11,0.222555
USA,1991,total,94,94731.48,0.235416
USA,1991,male,95,15572.22,0.307848
USA,1991,female,95,58381.81,0.24247
USA,1991,total,95,73954.02,0.256236
USA,1991,male,96,11107.52,0.329794
USA,1991,female,96,43153.94,0.260798
USA,1991,total,96,54261.46,0.274922
USA,1991,male,97,7539.17,0.370867
USA,1991,female,97,30988.01,0.281629
USA,1991,total,97,38527.18,0.299092
USA,1991,male,98,5073.21,0.378991
USA,1991,female,98,22247.16,0.311585
USA,1991,total,98,27320.38,0.324102
USA,1991,male,99,3284.1,0.390813
USA,1991,female,99,15192.64,0.33718
USA,1991,total,99,18476.74,0.346713
USA,1991,male,100,2110.75,0.436026
USA,1991,female,100,10046.7,0.358173
USA,1991,total,100,12157.44,0.37169
USA,1991,male,101,1389.87,0.456323
USA,1991,female,101,6712.11,0.373568
USA,1991,total,101,8101.98,0.387764
USA,1991,male,102,855.36,0.499394
USA,1991,female,102,4291.87,0.40964
USA,1991,total,102,5147.23,0.424555
USA,1991,male,103,503.97,0.47838
USA,1991,female,103,2509.09,0.440853
USA,1991,total,103,3013.06,0.44713
USA,1991,male,104,282.2,0.482113
USA,1991,female,104,1465.77,0.474897
USA,1991,total,104,1747.97,0.476062
USA,1991,male,105,161.28,0.545815
USA,1991,female,105,918.41,0.466077
USA,1991,total,105,1079.69,0.477988
USA,1991,male,106,107.04,0.457974
USA,1991,female,106,543.67,0.454372
USA,1991,total,106,650.71,0.454965
USA,1991,male,107,70.85,0.451789
USA,1991,female,107,301.96,0.476953
USA,1991,total,107,372.81,0.472171
USA,1991,male,108,42.04,0.357055
USA,1991,female,108,163.12,0.545733
USA,1991,total,108,205.16,0.507072
USA,1991,male,109,25.93,0.27000999999999997
USA,1991,female,109,106.37,0.545284
USA,1991,total,109,132.29,0.491339
USA,1991,male,110,42.14,0.379687
USA,1991,female,110,154.14,0.382846
USA,1991,total,110,196.27,0.382168
USA,1992,male,0,2029713.78,0.009674
USA,1992,female,0,1937970.37,0.007828
USA,1992,total,0,3967684.15,0.008772
USA,1992,male,1,2028155.93,7.11e-4
USA,1992,female,1,1937920.32,6.47e-4
USA,1992,total,1,3966076.26,6.79e-4
USA,1992,male,2,2019799.64,5.09e-4
USA,1992,female,2,1925105.86,4.09e-4
USA,1992,total,2,3944905.5,4.6e-4
USA,1992,male,3,1965190.92,3.88e-4
USA,1992,female,3,1875040.66,2.76e-4
USA,1992,total,3,3840231.58,3.33e-4
USA,1992,male,4,1942185.71,3.07e-4
USA,1992,female,4,1853636.08,2.33e-4
USA,1992,total,4,3795821.79,2.71e-4
USA,1992,male,5,1913568.06,2.72e-4
USA,1992,female,5,1823929.71,2.1e-4
USA,1992,total,5,3737497.77,2.42e-4
USA,1992,male,6,1903942.6,2.3e-4
USA,1992,female,6,1815962.88,1.7e-4
USA,1992,total,6,3719905.48,2.01e-4
USA,1992,male,7,1892886.64,2.23e-4
USA,1992,female,7,1806461.58,1.73e-4
USA,1992,total,7,3699348.22,1.98e-4
USA,1992,male,8,1801732.52,2.43e-4
USA,1992,female,8,1718438.74,1.4e-4
USA,1992,total,8,3520171.26,1.93e-4
USA,1992,male,9,1930648.34,2.18e-4
USA,1992,female,9,1836938.52,1.47e-4
USA,1992,total,9,3767586.86,1.83e-4
USA,1992,male,10,1945938.01,2.09e-4
USA,1992,female,10,1849122.82,1.41e-4
USA,1992,total,10,3795060.83,1.76e-4
USA,1992,male,11,1903802.71,2.27e-4
USA,1992,female,11,1813652.1,1.51e-4
USA,1992,total,11,3717454.82,1.9e-4
USA,1992,male,12,1875979.37,2.77e-4
USA,1992,female,12,1788611.18,1.62e-4
USA,1992,total,12,3664590.55,2.21e-4
USA,1992,male,13,1833061.2,3.51e-4
USA,1992,female,13,1747047.52,1.92e-4
USA,1992,total,13,3580108.72,2.74e-4
USA,1992,male,14,1786174.02,4.79e-4
USA,1992,female,14,1695554.41,2.64e-4
USA,1992,total,14,3481728.43,3.74e-4
USA,1992,male,15,1785402.73,7.14e-4
USA,1992,female,15,1690586.09,3.57e-4
USA,1992,total,15,3475988.82,5.4e-4
USA,1992,male,16,1741072.22,0.001045
USA,1992,female,16,1638755.39,4.35e-4
USA,1992,total,16,3379827.62,7.49e-4
USA,1992,male,17,1778895.12,0.001237
USA,1992,female,17,1666190.91,4.38e-4
USA,1992,total,17,3445086.03,8.51e-4
USA,1992,male,18,1725510.74,0.001497
USA,1992,female,18,1641290.31,5.05e-4
USA,1992,total,18,3366801.04,0.001014
USA,1992,male,19,1855775.3,0.001552
USA,1992,female,19,1781183.14,4.44e-4
USA,1992,total,19,3636958.43,0.001009
USA,1992,male,20,1934441.85,0.001537
USA,1992,female,20,1856396.6,4.69e-4
USA,1992,total,20,3790838.45,0.001014
USA,1992,male,21,2027712.83,0.001664
USA,1992,female,21,1949005.97,4.99e-4
USA,1992,total,21,3976718.8,0.001093
USA,1992,male,22,1963979.98,0.001619
USA,1992,female,22,1892198.06,4.77e-4
USA,1992,total,22,3856178.04,0.001059
USA,1992,male,23,1915729.35,0.001574
USA,1992,female,23,1852232.49,5.11e-4
USA,1992,total,23,3767961.84,0.001052
USA,1992,male,24,1907309.05,0.001529
USA,1992,female,24,1855103.91,5.33e-4
USA,1992,total,24,3762412.95,0.001038
USA,1992,male,25,1937273.77,0.001577
USA,1992,female,25,1896329.39,5.7e-4
USA,1992,total,25,3833603.16,0.001079
USA,1992,male,26,1965442.96,0.001658
USA,1992,female,26,1946259.29,5.74e-4
USA,1992,total,26,3911702.24,0.001119
USA,1992,male,27,2082232.7,0.00176
USA,1992,female,27,2059055.16,5.93e-4
USA,1992,total,27,4141287.86,0.00118
USA,1992,male,28,2058832.59,0.001897
USA,1992,female,28,2043868.86,6.78e-4
USA,1992,total,28,4102701.45,0.00129
USA,1992,male,29,2268319.2,0.001837
USA,1992,female,29,2250110.48,6.58e-4
USA,1992,total,29,4518429.69,0.00125
USA,1992,male,30,2274702.27,0.002003
USA,1992,female,30,2262701.63,6.86e-4
USA,1992,total,30,4537403.9,0.001346
USA,1992,male,31,2241096.09,0.002116
USA,1992,female,31,2239798.26,7.74e-4
USA,1992,total,31,4480894.35,0.001446
USA,1992,male,32,2229496.72,0.002199
USA,1992,female,32,2233846.4,8.48e-4
USA,1992,total,32,4463343.12,0.001523
USA,1992,male,33,2210723.34,0.002369
USA,1992,female,33,2229853.61,8.96e-4
USA,1992,total,33,4440576.95,0.001629
USA,1992,male,34,2278765.08,0.002388
USA,1992,female,34,2275649.51,9.38e-4
USA,1992,total,34,4554414.59,0.001663
USA,1992,male,35,2251450.74,0.002599
USA,1992,female,35,2259846.4,0.001004
USA,1992,total,35,4511297.13,0.0018
USA,1992,male,36,2132554.13,0.002659
USA,1992,female,36,2161148.51,0.001106
USA,1992,total,36,4293702.64,0.001877
USA,1992,male,37,2102775.5,0.002733
USA,1992,female,37,2134012.09,0.001146
USA,1992,total,37,4236787.59,0.001934
USA,1992,male,38,1954732.69,0.003161
USA,1992,female,38,1993335.08,0.001317
USA,1992,total,38,3948067.77,0.00223
USA,1992,male,39,2074522.86,0.002993
USA,1992,female,39,2103628.29,0.001293
USA,1992,total,39,4178151.15,0.002137
USA,1992,male,40,1974086.42,0.003252
USA,1992,female,40,2013505.48,0.0014
USA,1992,total,40,3987591.9,0.002317
USA,1992,male,41,1867052.13,0.003485
USA,1992,female,41,1918283.26,0.001554
USA,1992,total,41,3785335.39,0.002506
USA,1992,male,42,1823749.97,0.003621
USA,1992,female,42,1872210.86,0.001705
USA,1992,total,42,3695960.83,0.00265
USA,1992,male,43,1780430.78,0.003806
USA,1992,female,43,1843191.83,0.001811
USA,1992,total,43,3623622.61,0.002791
USA,1992,male,44,1841941.91,0.00384
USA,1992,female,44,1877117.45,0.001879
USA,1992,total,44,3719059.36,0.00285
USA,1992,male,45,1871434.35,0.004044
USA,1992,female,45,1920337.8,0.002034
USA,1992,total,45,3791772.15,0.003026
USA,1992,male,46,1416774.72,0.004704
USA,1992,female,46,1468356.03,0.00238
USA,1992,total,46,2885130.75,0.003521
USA,1992,male,47,1399107.92,0.004907
USA,1992,female,47,1459886.21,0.002529
USA,1992,total,47,2858994.13,0.003693
USA,1992,male,48,1344221.21,0.005436
USA,1992,female,48,1405318.31,0.002929
USA,1992,total,48,2749539.52,0.004155
USA,1992,male,49,1496565.24,0.005492
USA,1992,female,49,1552516.81,0.00303
USA,1992,total,49,3049082.05,0.004238
USA,1992,male,50,1321306.42,0.006042
USA,1992,female,50,1381012.69,0.003376
USA,1992,total,50,2702319.11,0.00468
USA,1992,male,51,1197684.78,0.006694
USA,1992,female,51,1259844.44,0.003788
USA,1992,total,51,2457529.22,0.005204
USA,1992,male,52,1147064.7,0.007307
USA,1992,female,52,1211310.61,0.004224
USA,1992,total,52,2358375.32,0.005723
USA,1992,male,53,1126891.71,0.007859
USA,1992,female,53,1196776.45,0.0046
USA,1992,total,53,2323668.16,0.00618
USA,1992,male,54,1121215.97,0.008391
USA,1992,female,54,1192945.28,0.004854
USA,1992,total,54,2314161.25,0.006568
USA,1992,male,55,1047323.51,0.009523
USA,1992,female,55,1125919.41,0.00543
USA,1992,total,55,2173242.92,0.007403
USA,1992,male,56,1042352.15,0.010361
USA,1992,female,56,1127666.67,0.006072
USA,1992,total,56,2170018.82,0.008132
USA,1992,male,57,1041312.64,0.011243
USA,1992,female,57,1130666.61,0.00637
USA,1992,total,57,2171979.25,0.008706
USA,1992,male,58,942804.49,0.013092
USA,1992,female,58,1028397.1,0.007551
USA,1992,total,58,1971201.58,0.010201
USA,1992,male,59,987361.61,0.013457
USA,1992,female,59,1082277.56,0.007928
USA,1992,total,59,2069639.17,0.010565
USA,1992,male,60,968792.87,0.015358
USA,1992,female,60,1091616.3,0.008587
USA,1992,total,60,2060409.17,0.011771
USA,1992,male,61,974110.96,0.016411
USA,1992,female,61,1089657.56,0.009408
USA,1992,total,61,2063768.52,0.012714
USA,1992,male,62,981165.21,0.018205
USA,1992,female,62,1105980.53,0.010531
USA,1992,total,62,2087145.75,0.014139
USA,1992,male,63,988628.49,0.019428
USA,1992,female,63,1117343.19,0.01117
USA,1992,total,63,2105971.68,0.015047
USA,1992,male,64,992006.46,0.021076
